"start","activation_ins_buzz","activation_ambient_rain","activation_ins_trill","activation_mech_plane"
55696.32,-2.2,-2.5,-2.2,-3.5
55697.28,-3,-2,-2.5,-3.2
55698.24,-3.2,-2.2,-2.5,-3.4
55699.2,-2.3,-2,-2.2,-2.7
55700.16,-2,-2.1,-1.8,-2.7
55701.12,-2.1,-2.2,-2.1,-2.9
55702.08,0.2,-4.9,-4.7,-5.4
55703.04,-1.4,-1.9,-1.7,-2.2
55704,-0.8,-2.8,-2.3,-3.3
55704.96,-1.8,-1.5,-2,-2.6
55705.92,-1.2,-2,-1.5,-2.1
55706.88,-2.1,-2,-2.3,-3.1
55707.84,-0.9,-4.4,-4.4,-5
55708.8,-1.4,-2.6,-2.5,-3.7
55709.76,-2,-1.4,-1.5,-2.2
55710.72,-2.5,-2.3,-2.7,-3.3
55711.68,-2.3,-2.6,-2.3,-3.4
55712.64,-1.7,-3.2,-3.3,-4.1
55713.6,-2.3,-1.8,-1.6,-2.6
55714.56,-0.7,-3.2,-2.8,-3.6
55715.52,-0.9,-4,-3.4,-4.5
55716.48,0.5,-5.7,-6,-6.7
55717.44,-2,-1.8,-1.5,-2.3
55718.4,-1.9,-2.3,-2.3,-3.2
55719.36,0.7,-5,-5.4,-5.5
55720.32,-2.4,-2,-2.2,-2.9
55721.28,-1.2,-2.8,-1.6,-3.3
55722.24,-1.5,-1.9,-1.9,-2.7
55723.2,-1.5,-1.4,-1.4,-2.2
55724.16,-1.5,-2.5,-2.5,-3.2
55725.12,-0.9,-2.9,-2.6,-3.3
55726.08,-0.7,-4.2,-4.2,-5.2
55727.04,-0.8,-4,-3.6,-4.7
55728,-1.5,-2,-1.8,-2.3
55728.96,-2.7,-1.9,-2.9,-3.1
55729.92,-2.4,-1.5,-2.2,-2.9
55730.88,-2.1,-1.6,-1.7,-2.7
55731.84,-2.1,-1.6,-2.3,-3
55732.8,-1.1,-3.1,-2.6,-3.2
55733.76,-2.4,-2.6,-2.2,-2.8
55734.72,-2.2,-1.7,-2.1,-2.8
55735.68,-2.2,-2.1,-1.6,-3
55736.64,-1.4,-4,-3.1,-5.2
55737.6,-1.9,-2,-1.7,-3.1
55738.56,-2.4,-2.4,-2.5,-2.9
55739.52,-2,-1.6,-1.7,-2.2
55740.48,-2,-2,-1.7,-2.8
55741.44,-1.9,-2.5,-2.3,-3.2
55742.4,-2.5,-1.6,-2.4,-3
55743.36,-1.8,-1.5,-1.8,-2.8
55744.32,-1.3,-1.5,-1.9,-2.3
55745.28,-0.8,-3.6,-3.3,-3.8
55746.24,-2.4,-2.7,-2.8,-3.2
55747.2,-2.9,-1.6,-2.2,-3.2
55748.16,-2.6,-2.5,-2.5,-2.9
55749.12,-1.9,-1.4,-1.5,-2.4
55750.08,-1.1,-2.4,-2.5,-2.8
55751.04,-1,-2.3,-2.1,-2.8
55752,-1.2,-3.9,-3.6,-4.5
55752.96,-2.1,-1.6,-1.9,-2.6
55753.92,-2.9,-2.5,-2.7,-2.7
55754.88,-3.1,-2,-2.8,-3.5
55755.84,-2.1,-1.7,-2,-2.7
55756.8,-2.2,-1.9,-1.8,-2.4
55757.76,-0.8,-2.2,-1.7,-2.4
55758.72,-1.5,-3.7,-3.9,-4.8
55759.68,-2.2,-1.6,-1.8,-2.5
55760.64,-1.6,-1.4,-1.9,-2.7
55761.6,-3.5,-2.5,-3.4,-3.6
55762.56,-2.1,-1.5,-2.1,-2.8
55763.52,-1.1,-2.8,-2.8,-3.3
55764.48,-2,-2.2,-2,-2.8
55765.44,-2.5,-2,-2.1,-2.8
55766.4,-1.8,-2.1,-1.4,-2.5
55767.36,0,-5.7,-5.6,-6.6
55768.32,-2.7,-1.8,-2.4,-3
55769.28,-2.8,-2.3,-2.2,-2.8
55770.24,-1.9,-2.2,-2.4,-2.7
55771.2,-2.5,-2.4,-2.4,-2.4
55772.16,-2.7,-2.1,-2.5,-2.6
55773.12,-3.4,-3,-3.4,-2.7
55774.08,-2.7,-2.7,-2.7,-2.9
55775.04,-2.5,-2.7,-2.5,-2.9
55776,-3,-2.8,-3.2,-3.4
55776.96,-1.9,-1.5,-1.9,-2.4
55777.92,-3.3,-3.1,-3.5,-3.2
55778.88,-3.3,-3,-2.9,-2.6
55779.84,-1.5,-2.2,-1.9,-2.5
55780.8,-2.5,-3,-2.6,-2.6
55781.76,-2.5,-2.1,-2.3,-2.7
55782.72,-2.3,-1.9,-1.9,-2.4
55783.68,-2.8,-2.3,-2.5,-3.2
55784.64,-2,-1.5,-1.9,-2.4
55785.6,-2.3,-2.1,-2.8,-2.8
55786.56,-3.3,-3.3,-2.9,-3.1
55787.52,-1.6,-2.1,-2.1,-2.5
55788.48,-3.3,-2.9,-2.7,-3.2
55789.44,-2.5,-1.9,-2.1,-2.6
55790.4,-2.5,-2,-2.5,-2.6
55791.36,-2,-1.5,-1.7,-2.1
55792.32,-3,-2.4,-2.5,-3
55793.28,-2.8,-2.7,-2.2,-2.9
55794.24,-3.2,-2.9,-3.8,-3.8
55795.2,-3.1,-2.9,-3.2,-3.2
55796.16,-1.5,-1.9,-1.6,-2.5
55797.12,-3.3,-2.5,-2.9,-3.4
55798.08,-2.5,-2.5,-2.3,-3
55799.04,-3.2,-2.8,-3.3,-2.9
55800,-2.9,-2.1,-2.3,-2.8
55800.96,-3.1,-3,-3.3,-3.4
55801.92,-2.4,-1.9,-2.3,-2.1
55802.88,-2.2,-2.1,-2,-2.2
55803.84,-2.4,-1.9,-2.2,-3
55804.8,-2.8,-2.8,-2.6,-2.6
55805.76,-3.3,-2.5,-3.4,-3.5
55806.72,-2.9,-2.4,-2.3,-3
55807.68,-2.9,-2,-2.5,-2.9
55808.64,-2.1,-1.8,-1.8,-2.3
55809.6,-1.7,-1.6,-1.5,-1.8
55810.56,-2,-3.1,-2.8,-3.7
55811.52,-2.4,-2,-2.2,-2.8
55812.48,-2.6,-3,-2.9,-2.9
55813.44,-3.1,-2.6,-3.1,-3.1
55814.4,-2.4,-2.3,-2.3,-2.7
55815.36,-2.6,-2,-2.4,-3
55816.32,-2.1,-1.7,-2.2,-2.8
55817.28,-2.8,-2.2,-2.5,-3
55818.24,-2.4,-1.7,-1.8,-2.6
55819.2,-1.6,-1.4,-1.8,-2.5
55820.16,-1.6,-1.8,-2.1,-2.9
55821.12,-1.3,-3.1,-3.2,-3.6
55822.08,-2,-2.4,-2.2,-2.6
55823.04,-2.7,-2.3,-2.7,-2.8
55824,-2.2,-1.8,-2,-2.7
55824.96,-2.1,-1.9,-1.9,-2.7
55825.92,-2.5,-2.1,-2,-2.6
55826.88,-2.1,-1.8,-2.5,-3
55827.84,-2.3,-2.5,-2.3,-2.9
55828.8,-2.7,-1.8,-2.2,-3
55829.76,-2.6,-1.8,-2.3,-3.1
55830.72,-2.1,-2,-2.1,-2.5
55831.68,-2.5,-2,-2,-2.6
55832.64,-1.6,-2.5,-2,-3.2
55833.6,-2.2,-2.4,-2,-2.4
55834.56,-2.4,-2.4,-2.4,-3.5
55835.52,-3,-2.4,-2.6,-2.7
55836.48,-3.5,-3,-3.5,-3.5
55837.44,-2.5,-1.8,-2.1,-2.3
55838.4,-3.1,-2.4,-2.5,-2.9
55839.36,-3.1,-2,-2.9,-3.6
55840.32,-2.8,-1.9,-2.6,-3.2
55841.28,-1.9,-1.8,-2.4,-2.7
55842.24,-2.7,-2,-2,-2.6
55843.2,-2.6,-2.4,-2,-2.8
55844.16,-1.4,-1.5,-1.5,-2
55845.12,-1.5,-1.7,-1.7,-2.4
55846.08,-2.1,-2.4,-1.8,-3
55847.04,-2,-1.9,-2.3,-2.8
55848,-2.1,-2.2,-2.2,-2.8
55848.96,-1.9,-1.7,-1.7,-2.6
55849.92,-2.2,-2.6,-2.4,-3.3
55850.88,-2.7,-2.4,-2,-2.9
55851.84,-2,-2.2,-2.1,-3
55852.8,-2.3,-2.3,-1.7,-2.5
55853.76,-2.3,-2.5,-2.2,-2.9
55854.72,-2,-1.8,-1.6,-2.4
55855.68,-2.9,-2.4,-2.8,-2.9
55856.64,-2.4,-1.9,-1.8,-2.3
55857.6,-2.2,-1.9,-2.1,-2.2
55858.56,-2.6,-2.5,-2.4,-2.5
55859.52,-2.1,-1.6,-1.7,-2.6
55860.48,-1.8,-2.6,-2.9,-3.6
55861.44,-2.2,-1.9,-2.3,-3
55862.4,-2.3,-2.3,-1.9,-3
55863.36,-2.1,-2.5,-2.8,-3.1
55864.32,-2.1,-2.3,-1.9,-2.5
55865.28,-2.1,-2.1,-2.2,-2.5
55866.24,-2.7,-3,-2.4,-3.2
55867.2,-2.7,-2.7,-3.2,-3.8
55868.16,-2.3,-2.4,-2.6,-3
55869.12,-2.2,-2.7,-2.3,-3.1
55870.08,-2.1,-2.1,-2.1,-2.9
55871.04,-2.2,-2.4,-2.2,-3
55872,-2,-3.5,-3.4,-4.4
55872.96,-2.6,-2.1,-2.4,-3
55873.92,-2.4,-2.5,-2.5,-3.1
55874.88,-2.1,-2,-1.8,-2.6
55875.84,-2.1,-2,-1.9,-2.9
55876.8,-2.4,-2.4,-1.8,-3
55877.76,-2,-2,-1.8,-2.5
55878.72,-2.3,-2.4,-2.7,-2.8
55879.68,-1.8,-2.3,-2.4,-3.2
55880.64,-2.4,-2.1,-2.6,-3.1
55881.6,-2.2,-2.1,-1.8,-2.9
55882.56,-2,-2,-1.6,-2.5
55883.52,-2.2,-2.1,-2.6,-3.1
55884.48,-1.4,-2.2,-2,-2.8
55885.44,-1.6,-2.6,-2.4,-3.2
55886.4,-2,-2.4,-2,-3
55887.36,-2.1,-2.3,-2.3,-3
55888.32,-2.5,-2.5,-2,-2.9
55889.28,-1.5,-3.4,-3.6,-4.4
55890.24,-0.9,-3.4,-3.5,-4.2
55891.2,-2.4,-3.5,-3,-4
55892.16,-2.1,-2.8,-2.9,-3.1
55893.12,-2.1,-2.6,-2.1,-2.7
55894.08,-1.7,-2.1,-1.8,-2.5
55895.04,-0.6,-5.1,-5.5,-6.1
55896,-2.2,-3.2,-2.7,-3.5
55896.96,-1.7,-2.2,-2.1,-3.1
55897.92,-1.6,-2.1,-2.2,-2.8
55898.88,-1.8,-1.7,-1.7,-2.1
55899.84,-2.3,-2.4,-2.4,-3
55900.8,-2.5,-2.6,-3,-2.8
55901.76,-1.4,-3.4,-2.9,-3.6
55902.72,-1.5,-1.4,-1.8,-2.2
55903.68,-2.2,-2.7,-2.9,-3.7
55904.64,-2.5,-2.6,-2.5,-2.7
55905.6,-2.1,-3.5,-2.9,-3.8
55906.56,-2.8,-1.9,-2,-3.2
55907.52,-2.5,-2,-2,-2.9
55908.48,-1.5,-1.9,-1.7,-2.2
55909.44,-1.8,-2.7,-2.3,-3.1
55910.4,-2.3,-2.1,-2.1,-2.7
55911.36,-1.9,-2.1,-2,-2.8
55912.32,-1.5,-1.3,-1.5,-2
55913.28,-2.2,-2.3,-2.4,-2.8
55914.24,-1.3,-2.1,-2.1,-2.8
55915.2,-2.7,-2.7,-2.5,-3.1
55916.16,-0.1,-5.3,-5,-6.3
55917.12,-1,-2.8,-3,-4
55918.08,0.6,-4.9,-5,-5.8
55919.04,-1.7,-2,-2.1,-2.8
55920,-1.2,-3,-2.8,-3.5
55920.96,0,-4.1,-4.1,-4.5
55921.92,-1.1,-3.4,-3.2,-4
55922.88,-1.6,-3.3,-2.5,-4
55923.84,-1.4,-2.4,-1.8,-3.3
55924.8,-2,-2.4,-2.2,-2.6
55925.76,-1.3,-2.8,-2.1,-3.3
55926.72,-1.1,-2.9,-2.5,-3.4
55927.68,-1.7,-2.4,-2,-3.1
55928.64,-2.1,-2.5,-2.4,-3
55929.6,-1.6,-2.6,-2.5,-3.5
55930.56,-1.7,-2.4,-2,-3.1
55931.52,-2.3,-2.2,-2.5,-3
55932.48,-2.2,-1.9,-1.8,-2.5
55933.44,-2,-1.6,-1.6,-2.3
55934.4,-1.7,-1.6,-2,-2.4
55935.36,-2,-1.9,-1.5,-2.3
55936.32,-1.7,-3,-2.7,-3.1
55937.28,-2,-2.5,-1.8,-2.5
55938.24,-2.5,-2.8,-2.3,-3
55939.2,-1.8,-1.8,-1.7,-2.4
55940.16,-2.3,-2.5,-2.5,-3.2
55941.12,-2.2,-1.7,-2.4,-2.9
55942.08,-1.4,-3.7,-3.5,-4.2
55943.04,-2.1,-2,-1.7,-2.1
55944,-1.7,-2,-2.4,-3.1
55944.96,-2.1,-1.6,-1.5,-1.9
55945.92,-1.3,-1.6,-1.8,-2.4
55946.88,-1.5,-1.6,-1.5,-2.2
55947.84,-1.7,-1.7,-1.4,-2.2
55948.8,-2.3,-2.6,-2.5,-2.8
55949.76,-2.3,-3.8,-3.3,-4.3
55950.72,-2.1,-1.8,-2,-2.2
55951.68,-2,-2.6,-2.6,-3.3
55952.64,-2.4,-1.9,-2.2,-2.8
55953.6,-1.9,-2.4,-2.6,-3.5
55954.56,-0.9,-1.7,-1.6,-2.1
55955.52,-1.5,-2.4,-2,-2.5
55956.48,-1.7,-2.4,-2.6,-3
55957.44,-1.5,-3,-1.8,-3.3
55958.4,-1.7,-1.9,-1.7,-2
55959.36,-0.5,-2.9,-2.6,-3.8
55960.32,-1.6,-1.4,-1.4,-2.2
55961.28,-1.5,-1.7,-1.6,-1.9
55962.24,-2,-2.1,-2.1,-2.7
55963.2,-1.6,-2.5,-2.3,-3.1
55964.16,-1.3,-1.6,-1.4,-1.9
55965.12,-1.1,-3.1,-2.5,-3
55966.08,0.3,-5.5,-5.5,-6.3
55967.04,-1.5,-2.2,-2.7,-3.4
55968,-2.1,-2.8,-2.5,-2.8
55968.96,-1.3,-3.4,-2.4,-2.9
55969.92,-1.2,-3.5,-3.1,-4
55970.88,-2.1,-2.2,-1.7,-2.7
55971.84,-2.2,-1.8,-2.1,-2.8
55972.8,-2.1,-1.2,-1.9,-2.6
55973.76,-0.1,-3.8,-4,-4.6
55974.72,-1,-3.3,-2.4,-3.4
55975.68,-2.5,-2,-2.6,-2.8
55976.64,-1.6,-2.5,-2,-3.2
55977.6,-2.2,-2,-2.2,-2.3
55978.56,-2,-2.4,-2.5,-2.6
55979.52,-2.5,-2.7,-2.6,-2.9
55980.48,-1.5,-2.2,-1.9,-3
55981.44,-1.7,-3.2,-2.5,-3.5
55982.4,-2,-2,-2.1,-2.4
55983.36,-1.5,-2.4,-2.2,-2.7
55984.32,0.3,-3,-4,-3.8
55985.28,0.1,-5.1,-5.5,-6.1
55986.24,-0.5,-4.1,-3.9,-4.8
55987.2,-0.9,-2.5,-3,-3.1
55988.16,-1.5,-2.6,-2.5,-3.2
55989.12,-2,-2.4,-2.4,-2.9
55990.08,-1.6,-2,-2,-2.5
55991.04,-1.6,-3,-2.4,-3.4
55992,-2.3,-1.8,-2,-2.5
55992.96,-2.5,-2.5,-2.1,-2.8
55993.92,-0.8,-3.2,-3.3,-4.1
55994.88,-2.1,-2.2,-1.9,-2.1
55995.84,-0.7,-3.8,-3.9,-4.4
55996.8,-0.8,-3.2,-3.3,-4
55997.76,-1.6,-1.7,-1.8,-2.2
55998.72,-2.1,-2,-2.2,-3
55999.68,0.3,-3.8,-4,-4.6
56000.64,0.4,-3.6,-3.8,-4.5
56001.6,0.7,-4.7,-5.1,-5.2
56002.56,0.4,-5,-4.9,-5.5
56003.52,-1.1,-2.1,-2.1,-2.5
56004.48,0.7,-5.2,-6.3,-6.6
56005.44,-1,-3.4,-3.2,-4.3
56006.4,-2.5,-1.4,-2.2,-2.8
56007.36,-1.7,-2.6,-2.8,-3.6
56008.32,-1.8,-1.9,-2,-2.2
56009.28,-1,-5.9,-5.2,-6.3
56010.24,-1.9,-2.2,-2.2,-2.8
56011.2,0.2,-4.6,-4.7,-5.2
56012.16,-0.2,-3.4,-3.6,-4.3
56013.12,-1.7,-1.6,-1.9,-2.7
56014.08,-1.9,-1.8,-1.8,-2
56015.04,-1.6,-3.2,-2.8,-3.3
56016,-0.8,-2.3,-2.1,-2.6
56016.96,-2.4,-1.9,-2.2,-2.8
56017.92,0.4,-4.4,-4.7,-5.2
56018.88,-1.8,-2.4,-2.3,-3.1
56019.84,-2.2,-2.7,-2.6,-2.9
56020.8,-1.3,-2,-1.6,-1.9
56021.76,-0.6,-3.6,-3.3,-3.7
56022.72,-2.1,-1.6,-1.8,-2.5
56023.68,-0.8,-2.9,-2.5,-3.2
56024.64,0.2,-4.8,-5.2,-6
56025.6,-1.7,-2.3,-2.2,-2.9
56026.56,0,-4.9,-4.8,-5.2
56027.52,-1.4,-1.9,-2.4,-2.1
56028.48,-1.6,-2.7,-3,-3
56029.44,-2,-1.8,-2.2,-2.4
56030.4,0,-5.3,-6,-6.5
56031.36,-0.8,-3,-2.6,-3.5
56032.32,-1.6,-2.1,-1.8,-2.2
56033.28,-1.5,-1.6,-1.5,-2
56034.24,-1.6,-1.4,-1.4,-2.1
56035.2,-2.1,-2,-2.1,-2.6
56036.16,-1.7,-2.1,-2,-2.4
56037.12,-2.3,-2.5,-2.1,-2.7
56038.08,-2,-2.2,-1.8,-2.7
56039.04,-2.1,-1.7,-2.4,-3
56040,-1.5,-1.8,-1.6,-2.1
56040.96,-1.7,-2.2,-2.3,-2.8
56041.92,-1.7,-2.1,-2.2,-2.4
56042.88,-2.4,-2.4,-2.2,-2.5
56043.84,-2.5,-2.2,-2,-2.5
56044.8,-2.2,-1.6,-1.8,-2.5
56045.76,-0.8,-3.1,-2.9,-3.8
56046.72,-1.2,-1.8,-1.9,-2.2
56047.68,-0.6,-3.1,-3.1,-3.8
56048.64,-1.3,-2.2,-2.1,-2.4
56049.6,-1.4,-2,-1.8,-2
56050.56,-1.1,-3.9,-3.6,-4.7
56051.52,-0.3,-4.2,-4.1,-4.9
56052.48,-2.2,-2.2,-2.3,-2.8
56053.44,-1.8,-2.1,-1.8,-2.5
56054.4,0,-5,-4.8,-5.6
56055.36,0.4,-6.4,-6.5,-7.4
56056.32,0.1,-4.6,-4.5,-5.1
56057.28,-1.6,-2.4,-2.6,-2.8
56058.24,-1.6,-2.8,-2.7,-3
56059.2,0,-4.8,-5.8,-6.5
56060.16,0.1,-3.6,-4,-4.3
56061.12,-1.7,-2.7,-2.5,-3.4
56062.08,-1.3,-3.3,-3.3,-4.1
56063.04,-1.1,-3.3,-3.3,-4.1
56064,-1.4,-3,-2.6,-3.4
56064.96,-1.6,-2.3,-2.1,-2.4
56065.92,-1,-4.7,-4.4,-5.1
56066.88,-1.8,-2,-2,-2.8
56067.84,-2.9,-2.1,-2.8,-3
56068.8,-1.6,-1.7,-2,-2.5
56069.76,-2,-3.6,-3.6,-4
56070.72,-1.4,-2.2,-2,-2.2
56071.68,-1.4,-3.7,-4,-4.6
56072.64,-0.7,-3.8,-3.9,-4.5
56073.6,-2,-1.9,-2.3,-2.5
56074.56,-1.4,-2.9,-2.4,-3
56075.52,-2.2,-2.6,-2.5,-2.8
56076.48,-2,-1.7,-2.1,-2.6
56077.44,-1.8,-2.3,-1.9,-2.5
56078.4,0.2,-5,-4.8,-5.4
56079.36,-0.2,-3.2,-2.7,-3.5
56080.32,-0.4,-3.8,-4.3,-5
56081.28,-1,-4,-4.1,-4.9
56082.24,-0.7,-3.2,-2.9,-3.8
56083.2,-0.4,-2.7,-2.3,-3.1
56084.16,-0.6,-4,-3.9,-4.8
56085.12,-0.9,-5.6,-5.4,-6.5
56086.08,-1.7,-2.7,-2.6,-3.4
56087.04,0.7,-6.2,-6.6,-7.3
56088,-1.6,-2.7,-2.4,-3
56088.96,-2.1,-2.2,-2.3,-2.8
56089.92,-1.7,-2.9,-2.5,-2.8
56090.88,-0.7,-3.7,-3.3,-3.8
56091.84,-1.1,-2.5,-2.5,-3.2
56092.8,-1.4,-2.1,-2,-2.1
56093.76,-0.8,-2.4,-2.5,-2.8
56094.72,-0.9,-3.3,-3,-3.8
56095.68,-2,-1.6,-1.7,-2.2
56096.64,-1.8,-2.5,-2.2,-2.8
56097.6,-1.6,-2,-2.4,-2.7
56098.56,-1.9,-1.9,-1.8,-2.4
56099.52,-1,-2.8,-3,-3.6
56100.48,-1.2,-2.3,-2.2,-2.8
56101.44,-1.7,-3.1,-3,-3.7
56102.4,-2.4,-2.1,-2.2,-2.5
56103.36,-2.1,-2.5,-2.4,-2.8
56104.32,-2.4,-2.6,-2.3,-2.8
56105.28,-2.4,-3.4,-3.3,-3.8
56106.24,-0.8,-4.1,-4.1,-4.9
56107.2,-1.5,-2.5,-2.2,-2.7
56108.16,-1.1,-4,-3.5,-4.5
56109.12,-1.2,-2.6,-2.2,-2.7
56110.08,-1.2,-2.8,-2.7,-3.2
56111.04,-1.3,-2.9,-2.5,-3.5
56112,-0.8,-2.8,-2.5,-3.1
56112.96,-0.5,-5.2,-5.2,-6
56113.92,-0.6,-2.9,-2.5,-3.5
56114.88,-1.2,-2.8,-2.8,-3.6
56115.84,-1.1,-2.9,-2.8,-3.4
56116.8,-1.7,-2.3,-2.1,-2.2
56117.76,-1.9,-1.6,-1.3,-1.8
56118.72,-1,-3.2,-3.4,-4
56119.68,-1.7,-2.1,-2.3,-3.4
56120.64,-2,-1.9,-2,-2.7
56121.6,-1.1,-3,-2.8,-3.6
56122.56,-1.6,-2.1,-2.1,-2.6
56123.52,-0.4,-3.5,-3.8,-4.7
56124.48,-1.7,-2,-1.6,-2.1
56125.44,-1.6,-1.9,-1.8,-2.6
56126.4,-2.6,-2.5,-2.4,-3.6
56127.36,-2,-2.4,-1.9,-3
56128.32,-1.8,-1.7,-1.9,-2.1
56129.28,-1.4,-1.9,-2.1,-2.5
56130.24,0.3,-5.3,-5.5,-6.3
56131.2,-0.8,-3.4,-3.2,-3.9
56132.16,-1.4,-2.9,-2.8,-3.1
56133.12,-1.2,-4.3,-3.8,-4.4
56134.08,0.4,-5.6,-5.7,-6.6
56135.04,-1.5,-4.4,-3.8,-4.6
56136,-0.9,-3.4,-3.5,-4.2
56136.96,-2.1,-1.5,-2.3,-2.9
56137.92,-1.1,-1.4,-1.9,-2.2
56138.88,-1.4,-2.9,-2.5,-3
56139.84,-1.4,-3,-2.7,-3.5
56140.8,-1.4,-2,-1.9,-2.6
56141.76,-1.9,-2.9,-2.6,-3.5
56142.72,-0.8,-4.2,-3.8,-5.2
56143.68,-1.8,-1.6,-1.5,-2.1
56144.64,-1.8,-1.9,-1.8,-2.2
56145.6,-0.8,-3,-2.5,-3
56146.56,-0.5,-2.6,-2.6,-3.5
56147.52,-0.4,-2.8,-3,-3.5
56148.48,-2,-2.1,-2.3,-2.5
56149.44,-2.2,-2.3,-2.5,-2.7
56150.4,-0.9,-2.1,-2.1,-2.3
56151.36,-2.2,-1.9,-2.2,-2.5
56152.32,-1.5,-1.7,-1.7,-2.4
56153.28,-2.2,-2,-2,-2.2
56154.24,-3.3,-2,-2.7,-3.3
56155.2,-2.9,-2.2,-2.5,-3
56156.16,-1.8,-1.3,-1.7,-1.8
56157.12,-2.8,-2.3,-2,-2.8
56158.08,-3.2,-2.3,-2.6,-3.2
56159.04,-2.3,-2,-1.7,-2.5
56160,-2,-1.9,-1.9,-2.5
56160.96,-2,-2,-2.3,-2.4
56161.92,-2.2,-2.4,-2,-2.5
56162.88,-2.5,-2.4,-2.1,-2.6
56163.84,-2.7,-2.1,-2.1,-2.9
56164.8,-2.5,-2.2,-2.4,-2.1
56165.76,-2.1,-2.2,-2.3,-2
56166.72,-2.6,-2.1,-1.9,-2.9
56167.68,-1.8,-1.8,-1.7,-2.1
56168.64,-2.3,-2.4,-2.3,-2
56169.6,-2.1,-1.8,-2,-2.3
56170.56,-2.3,-2.2,-2.2,-2.6
56171.52,-1.3,-3.6,-3.5,-4.3
56172.48,-2.9,-1.9,-2.2,-3.1
56173.44,-2.1,-1.6,-1.6,-2.1
56174.4,-0.8,-2.1,-2.1,-2.5
56175.36,-1.5,-1.7,-1.5,-2
56176.32,-2,-2.3,-2.4,-2.9
56177.28,-1.6,-2.1,-2,-2.6
56178.24,-2,-2.1,-2.2,-2.5
56179.2,-0.7,-4.6,-4.4,-5.2
56180.16,-2,-1.6,-1.8,-2.3
56181.12,-1.3,-2.8,-2.3,-3.4
56182.08,-1.4,-1.9,-1.8,-2.7
56183.04,-1.4,-1.5,-1.7,-1.9
56184,-1.9,-2.4,-2.5,-3.2
56184.96,-2.1,-2.1,-1.9,-2.3
56185.92,-0.9,-4.2,-4.5,-5
56186.88,-0.7,-3.9,-3.8,-3.8
56187.84,-1.4,-1.7,-1.6,-2
56188.8,-1.5,-1.7,-1.4,-1.6
56189.76,-1.7,-2,-2.2,-2.9
56190.72,-2.3,-2.2,-2.5,-3.3
56191.68,-1.9,-2,-2.1,-2.7
56192.64,-1.4,-1.7,-1.3,-2.5
56193.6,-2.1,-3.3,-3.1,-3.5
56194.56,-1.3,-2.4,-2.6,-2.9
56195.52,-2.9,-2,-2.4,-3.2
56196.48,-2,-2,-1.8,-2.6
56197.44,-2.2,-1.9,-1.8,-2.7
56198.4,-2,-1.9,-1.8,-2.3
56199.36,-1.8,-2.1,-1.7,-2.3
56200.32,-2.3,-1.8,-2.1,-2.5
56201.28,-1.4,-2.3,-1.4,-2.8
56202.24,-2.2,-1.9,-1.9,-2.7
56203.2,-1.6,-2.2,-2.4,-2.6
56204.16,-1.1,-2.5,-2,-2.6
56205.12,-1.9,-2.2,-1.7,-2.4
56206.08,-1.4,-2.1,-2,-2.7
56207.04,-2.4,-1.6,-1.8,-2.4
56208,-2,-1.9,-1.8,-2.2
56208.96,-2.3,-2.1,-2.5,-3
56209.92,-2.1,-1.7,-2,-2.7
56210.88,-3.6,-2.2,-3,-3.6
56211.84,-2,-2.3,-2.2,-2.7
56212.8,-1.4,-1.5,-1.6,-2
56213.76,-1.3,-4,-4.1,-5
56214.72,-3.3,-2.8,-2.9,-3.2
56215.68,-3.1,-2.3,-2.5,-3.2
56216.64,-0.7,-3,-3.4,-4
56217.6,-1.6,-2.2,-1.8,-2.1
56218.56,-0.3,-5.2,-5.7,-6.6
56219.52,-0.4,-3.6,-3.9,-4.1
56220.48,0.6,-5.3,-5.2,-6.2
56221.44,-2,-1.9,-2.1,-2.9
56222.4,-2.4,-2.6,-2.4,-2.8
56223.36,-0.6,-4.2,-3.8,-5.2
56224.32,-3.3,-2.4,-3.1,-3.6
56225.28,0.4,-5.7,-5.7,-6.7
56226.24,0.3,-4.3,-4.4,-5.1
56227.2,-0.7,-3.6,-3.8,-4.5
56228.16,-0.7,-2.9,-2.6,-3.4
56229.12,-1.8,-1.7,-1.7,-2.2
56230.08,-2.1,-3.2,-2.6,-3.2
56231.04,-1.8,-3.6,-3.2,-4.1
56232,-1.7,-2,-2.5,-2.9
56232.96,-1.2,-2.7,-2.6,-3.4
56233.92,-1,-1.7,-1.7,-2.1
56234.88,-1.9,-1.8,-2,-2.5
56235.84,-1.8,-1.5,-1.9,-2.2
56236.8,-2.2,-1.5,-1.8,-2.5
56237.76,-1.7,-2.5,-2.4,-3
56238.72,-2.1,-2.6,-2.6,-3.3
56239.68,0.2,-4.6,-4.6,-5.3
56240.64,1.1,-6.8,-7.3,-8.2
56241.6,-0.9,-4.2,-4.2,-5.3
56242.56,-2.2,-2.3,-2.2,-2.5
56243.52,-1.9,-2.4,-2.3,-3.1
56244.48,-1.7,-1.6,-1.7,-2
56245.44,-1.9,-1.7,-2,-2.2
56246.4,-2.4,-2.5,-2.6,-2.7
56247.36,-2.9,-3,-3,-3.2
56248.32,-2.3,-1.9,-2.3,-2.8
56249.28,-2.8,-2.7,-3.4,-2.5
56250.24,-2.6,-2.5,-2.3,-2.6
56251.2,-2.4,-2.2,-2.4,-2.3
56252.16,-2.2,-2.1,-2.3,-2.6
56253.12,-1.4,-3.3,-2.5,-3.9
56254.08,-2.2,-1.7,-1.7,-2.5
56255.04,-2.5,-2,-2.2,-2.8
