"start","activation_ins_buzz","activation_ambient_rain","activation_ins_trill","activation_mech_plane"
48390.72,-2,-1.9,-1.7,-2.1
48391.68,-1.3,-2.3,-2.3,-2.4
48392.64,-1.2,-2.1,-2,-2.8
48393.6,-1.5,-2,-2.2,-2.3
48394.56,-2.7,-2.8,-2.2,-2.7
48395.52,-1.8,-1.8,-1.9,-2.2
48396.48,-1.4,-1.7,-1.8,-2
48397.44,-1.5,-2,-1.9,-2
48398.4,-1.4,-1.7,-1.6,-2.2
48399.36,-2,-2.2,-2.1,-2.3
48400.32,-1.6,-1.6,-1.9,-2.2
48401.28,-1.5,-2,-2,-2
48402.24,-1.5,-1.4,-1.7,-2.4
48403.2,-1.5,-1.9,-2,-2.2
48404.16,-1.6,-1.7,-1.8,-2.1
48405.12,-1.8,-1.5,-1.8,-2.1
48406.08,-2.2,-2.1,-2,-2.4
48407.04,-1.5,-2,-2,-1.9
48408,-1.6,-1.4,-1.7,-1.9
48408.96,-2.1,-2.2,-2.2,-2.2
48409.92,-1.6,-1.9,-1.9,-2.5
48410.88,-1.4,-1.4,-1.4,-1.8
48411.84,-1.9,-1.8,-2,-2.4
48412.8,-2.1,-2,-2.1,-2.6
48413.76,-1.9,-1.6,-1.8,-2.2
48414.72,-1.6,-1.7,-1.5,-2
48415.68,-1.6,-1.5,-1.9,-2.2
48416.64,-1.7,-2,-2.1,-2.1
48417.6,-1.5,-1.4,-1.5,-1.9
48418.56,-1.9,-1.8,-1.9,-2.1
48419.52,-1.5,-1.7,-1.8,-2.1
48420.48,-1.6,-2.1,-2.4,-2.2
48421.44,-1.9,-1.8,-1.9,-2.2
48422.4,-1.9,-2.1,-1.8,-2.3
48423.36,-1.5,-1.2,-1.4,-1.8
48424.32,-1.7,-1.2,-1.4,-1.9
48425.28,-1.8,-1.8,-2,-2.3
48426.24,-1.5,-1.5,-1.6,-2.1
48427.2,-1.7,-1.6,-1.6,-2.1
48428.16,-2,-1.8,-1.9,-2.2
48429.12,-1.9,-1.9,-1.8,-2.3
48430.08,-1.5,-1.4,-1.4,-2
48431.04,-1.5,-1.6,-1.6,-2.1
48432,-1.8,-1.2,-1.5,-2.1
48432.96,-1.8,-1.5,-1.7,-2.2
48433.92,-1.7,-1.5,-1.5,-2.2
48434.88,-1.7,-1.5,-1.5,-2
48435.84,-1.3,-1.3,-1.6,-1.8
48436.8,-1.6,-1.4,-1.7,-1.9
48437.76,-1.6,-1.6,-1.5,-2
48438.72,-1.6,-1.7,-1.6,-2
48439.68,-2,-2.1,-1.9,-2.2
48440.64,-1.7,-1.5,-1.9,-1.9
48441.6,-1.7,-1.6,-1.6,-2
48442.56,-1.6,-1.5,-1.5,-2
48443.52,-1.4,-1.6,-1.6,-1.9
48444.48,-1.7,-1.7,-1.5,-2.2
48445.44,-1.9,-2.3,-2,-2.7
48446.4,-1.7,-1.8,-1.8,-2.2
48447.36,-1.8,-1.6,-1.9,-2.1
48448.32,-2,-2.2,-2,-2.4
48449.28,-1.7,-1.8,-1.6,-1.8
48450.24,-1.4,-1.4,-1.8,-2.2
48451.2,-1.4,-1.2,-1.5,-2.2
48452.16,-1.8,-1.7,-1.6,-2.2
48453.12,-1.8,-1.7,-1.5,-2.2
48454.08,-1.6,-1.3,-1.6,-2
48455.04,-1.6,-1.8,-1.9,-2.2
48456,-1.6,-1.3,-1.5,-1.9
48456.96,-2.6,-2.5,-2.4,-2.7
48457.92,-1.9,-1.7,-2,-2.3
48458.88,-1.7,-1.6,-1.7,-2.1
48459.84,-1.5,-1.4,-1.6,-2.2
48460.8,-1.6,-1.7,-1.8,-2.1
48461.76,-1.7,-1.6,-1.5,-2.1
48462.72,-1.8,-1.5,-1.4,-2
48463.68,-1.5,-1.5,-1.5,-2
48464.64,-1.5,-1.4,-1.4,-2
48465.6,-1.9,-2,-1.9,-2.3
48466.56,-1.6,-2,-1.8,-2
48467.52,-1.6,-1.7,-1.7,-2
48468.48,-2,-2,-2.2,-2.6
48469.44,-1.6,-1.3,-1.3,-2
48470.4,-1.6,-1.4,-1.6,-2.1
48471.36,-1.8,-1.7,-1.4,-2.2
48472.32,-2,-2.4,-2.5,-2.5
48473.28,-3.5,-3.5,-3.1,-3.4
48474.24,-2,-2.4,-3.1,-3.2
48475.2,-1.9,-2.1,-2.1,-2.6
48476.16,-1.6,-2.4,-2.1,-2.3
48477.12,-1.8,-1.6,-1.6,-2.2
48478.08,-1.9,-1.5,-1.6,-2.1
48479.04,-2,-2,-1.9,-2.3
48480,-1.7,-1.3,-1.7,-2.1
48480.96,-1.7,-1.7,-1.7,-2.3
48481.92,-1.6,-1.6,-1.4,-1.7
48482.88,-2,-1.9,-2,-2.6
48483.84,-1.5,-1.4,-1.6,-1.8
48484.8,-1.8,-1.8,-1.9,-2.1
48485.76,-1.6,-1.4,-1.7,-2
48486.72,-1.7,-1.4,-1.6,-2.2
48487.68,-1.9,-1.8,-1.7,-2.4
48488.64,-1.5,-1.4,-1.8,-2.2
48489.6,-1.5,-1.3,-1.3,-1.8
48490.56,-1.6,-1.4,-1.8,-2.1
48491.52,-1.6,-1.4,-1.6,-1.9
48492.48,-1.6,-1.6,-1.8,-2
48493.44,-1.9,-1.9,-2.3,-2.4
48494.4,-2.4,-2.9,-2.4,-3
48495.36,-1.6,-1.8,-1.9,-2.2
48496.32,-1.6,-2.7,-2.5,-2.6
48497.28,-2,-2.4,-2.5,-2.4
48498.24,-2.4,-2.1,-2.6,-2.6
48499.2,-1.8,-1.8,-2.3,-2.6
48500.16,-1.8,-1.9,-2,-1.8
48501.12,-1.8,-1.4,-1.9,-1.9
48502.08,-2,-1.8,-2.1,-2.6
48503.04,-2,-1.9,-2.5,-2.6
48504,-1.9,-1.7,-1.7,-2.5
48504.96,-1.7,-1.8,-2,-2.3
48505.92,-2.1,-2.6,-2.6,-2.8
48506.88,-2.4,-2.7,-2.9,-3.2
48507.84,-2.8,-3.1,-2.9,-3.4
48508.8,-1.9,-1.6,-1.9,-2.2
48509.76,-1.8,-1.7,-1.7,-2.2
48510.72,-1.6,-1.4,-1.6,-1.9
48511.68,-2.3,-2.4,-2.4,-2.7
48512.64,-2.1,-2.6,-2.7,-2.8
48513.6,-1.6,-1.8,-2,-2.4
48514.56,-1.6,-1.6,-1.7,-2.3
48515.52,-2,-1.9,-1.8,-2.1
48516.48,-1.8,-1.5,-1.6,-2
48517.44,-2.2,-1.6,-1.9,-2.2
48518.4,-1.7,-1.6,-1.8,-1.8
48519.36,-2.2,-1.8,-2.1,-2.5
48520.32,-1.8,-1.9,-2,-2.5
48521.28,-1.9,-1.6,-2.3,-2.1
48522.24,-1.6,-1.6,-1.6,-1.8
48523.2,-1.7,-1.6,-1.7,-1.9
48524.16,-1.4,-1.6,-1.9,-1.9
48525.12,-1.7,-1.8,-2,-2
48526.08,-2,-2.6,-2.5,-2.6
48527.04,-2,-2,-2.3,-2.3
48528,-2.5,-2.1,-2.1,-2.5
48528.96,-1.7,-1.5,-1.5,-1.8
48529.92,-1.9,-1.6,-1.9,-2.1
48530.88,-1.8,-1.7,-2.4,-2.8
48531.84,-1.7,-2,-2.3,-2.3
48532.8,-1.7,-1.4,-1.4,-1.8
48533.76,-1.8,-1.3,-2.1,-1.9
48534.72,-1.6,-1.6,-1.7,-2
48535.68,-2.1,-2.3,-2.4,-2.9
48536.64,-1.9,-1.1,-1.9,-2.4
48537.6,-1.7,-1.5,-1.7,-2.2
48538.56,-1.6,-2,-2.2,-2.5
48539.52,-1.6,-1.7,-1.5,-2.2
48540.48,-1.5,-1.4,-1.5,-1.8
48541.44,-1.9,-1.6,-1.5,-2
48542.4,-2.8,-2.9,-2.5,-3.4
48543.36,-2.2,-2.5,-2.3,-2.7
48544.32,-2.2,-2.3,-2.4,-2.3
48545.28,-1.7,-2.9,-2.6,-3.3
48546.24,-1.9,-2.4,-2.8,-2.9
48547.2,-2.2,-2.3,-2.1,-2.5
48548.16,-1.5,-1.5,-1.9,-2
48549.12,-2,-1.4,-2.2,-2.5
48550.08,-2.2,-1.7,-2.1,-2.6
48551.04,-1.6,-1.2,-1.7,-1.9
48552,-1.1,-1.8,-1.6,-2
48552.96,-1.6,-1.8,-2.1,-2.4
48553.92,-1.4,-2.3,-2.3,-2.5
48554.88,-2,-2,-1.9,-2.4
48555.84,-1.8,-1.3,-1.9,-2.3
48556.8,-2.2,-1.9,-2.1,-2.3
48557.76,-1.8,-1.7,-1.9,-2.3
48558.72,-1.5,-1.6,-1.7,-2
48559.68,-1.6,-1.6,-1.8,-2
48560.64,-1.7,-1.4,-1.6,-1.9
48561.6,-1.9,-1.6,-1.9,-2.3
48562.56,-3.3,-3.4,-3.1,-3.2
48563.52,-2.7,-2.8,-2.6,-2.5
48564.48,-1.8,-1.9,-2.3,-2.1
48565.44,-2.2,-2,-2.1,-2.4
48566.4,-1.6,-1.1,-1.2,-1.9
48567.36,-1.6,-1.5,-1.8,-1.9
48568.32,-1.7,-1.6,-1.5,-2
48569.28,-1.6,-1.1,-1.5,-2
48570.24,-1.6,-1.5,-1.5,-1.9
48571.2,-2.5,-2.4,-2.5,-2.6
48572.16,-2.9,-3,-2.8,-2.9
48573.12,-2.4,-1.9,-2,-2.6
48574.08,-3,-3,-2.9,-3
48575.04,-2,-2,-2,-2.2
48576,-1.6,-2.3,-2.3,-2.2
48576.96,-2.2,-2,-2,-1.9
48577.92,-1.7,-1.3,-1.6,-1.9
48578.88,-1.9,-1.5,-2.2,-2.3
48579.84,-2.4,-2.4,-2.2,-2.5
48580.8,-3.1,-3.7,-3.5,-3.9
48581.76,-2.8,-2.9,-2.8,-3.2
48582.72,-1.7,-1.9,-1.6,-2.2
48583.68,-1.7,-1.6,-1.9,-2.4
48584.64,-1.5,-1.2,-1.4,-1.6
48585.6,-2.4,-2.3,-2.1,-2.5
48586.56,-1.8,-1.3,-1.8,-2.3
48587.52,-2.7,-2.8,-2.6,-2.7
48588.48,-2.4,-2.3,-2.2,-2.5
48589.44,-3.3,-3.5,-3,-3.4
48590.4,-2.1,-2,-2.4,-2.8
48591.36,-2.7,-3.2,-3.1,-3.1
48592.32,-2.2,-2.3,-2.5,-2.6
48593.28,-2.9,-3,-2.6,-2.9
48594.24,-2.3,-2.5,-2.2,-3
48595.2,-3.1,-3.3,-3,-3.1
48596.16,-1.7,-1.4,-1.4,-1.8
48597.12,-2.4,-2.4,-2.5,-2.8
48598.08,-3.7,-3.6,-3.7,-3.6
48599.04,-3,-3.3,-3.1,-3.7
48600,-2.1,-1.8,-2.4,-2.3
48600.96,-2.9,-3.1,-2.9,-3
48601.92,-2.6,-2.8,-3,-3.1
48602.88,-1.2,-1.8,-1.7,-2.1
48603.84,-2.4,-2.8,-2.5,-2.8
48604.8,-1.8,-1.6,-1.7,-2
48605.76,-2.2,-1.9,-2.2,-2.5
48606.72,-2.6,-3.1,-3.2,-3.1
48607.68,-1.8,-1.7,-1.8,-2
48608.64,-1.6,-1.8,-1.8,-2.1
48609.6,-2.6,-2.8,-2.8,-3
48610.56,-2.7,-2.8,-2.6,-3.2
48611.52,-2.2,-2.2,-2.5,-2.9
48612.48,-2,-2.5,-2.4,-2.8
48613.44,-1.5,-1.3,-1.6,-2
48614.4,-2.1,-2,-2.1,-2.6
48615.36,-2.5,-2.8,-2.8,-3
48616.32,-1.1,-1.9,-2.1,-2.5
48617.28,-2.1,-1.7,-2.3,-3.1
48618.24,-1.6,-2.2,-1.9,-2.3
48619.2,-1.7,-2,-2.2,-2.5
48620.16,-2.2,-2.9,-2.8,-3
48621.12,-2.3,-2.6,-2.5,-2.7
48622.08,-1.5,-1.6,-1.8,-1.7
48623.04,-2,-2.9,-3,-2.9
48624,-1.8,-2.3,-2.5,-2.3
48624.96,-1.7,-1.4,-1.8,-2.1
48625.92,-1.5,-1.8,-1.7,-2.1
48626.88,-1.5,-1.7,-1.7,-2
48627.84,-2.6,-2.3,-2.2,-2.6
48628.8,-1.5,-2.1,-2,-2.4
48629.76,-1.6,-1.5,-1.6,-2.1
48630.72,-2.1,-2.6,-2.6,-3.1
48631.68,-1.5,-1.3,-1.9,-2.1
48632.64,-1.8,-1.5,-1.8,-2
48633.6,-2.5,-2.3,-2.3,-2.9
48634.56,-1.8,-2,-2.1,-2.1
48635.52,-1.9,-1.4,-1.6,-2
48636.48,-2,-1.8,-2,-2.3
48637.44,-2.2,-2.6,-2.4,-2.6
48638.4,-2.1,-1.5,-2.3,-2.4
48639.36,-2.8,-3,-2.8,-3.4
48640.32,-1.4,-1.4,-1.9,-2.1
48641.28,-2.6,-2.9,-2.6,-2.6
48642.24,-1.8,-1.8,-1.9,-2.2
48643.2,-1.7,-1.6,-1.7,-2.1
48644.16,-1.5,-1.2,-1.6,-2
48645.12,-1.6,-1.4,-1.7,-2
48646.08,-1.7,-1.4,-1.7,-2.2
48647.04,-2.9,-2.9,-2.8,-2.8
48648,-2.3,-2.3,-2.6,-2.9
48648.96,-3.2,-3.3,-3.2,-3.4
48649.92,-2.2,-2,-2.2,-2.7
48650.88,-1.6,-1.7,-1.9,-2.2
48651.84,-1.7,-1.6,-1.6,-2
48652.8,-2.1,-1.9,-1.9,-2.3
48653.76,-1.6,-1.8,-1.7,-2.2
48654.72,-2.3,-1.8,-2,-2.3
48655.68,-2.4,-2.6,-2.8,-2.6
48656.64,-2.3,-2.5,-2.8,-3
48657.6,-3.2,-3,-2.7,-3.3
48658.56,-2.6,-3.1,-2.9,-3.2
48659.52,-2.1,-1.7,-1.8,-2.2
48660.48,-1.7,-1.6,-1.8,-2
48661.44,-1.7,-1.5,-1.6,-2
48662.4,-1.7,-1.3,-1.8,-2.1
48663.36,-1.6,-1.2,-1.5,-2
48664.32,-2.5,-2.3,-2.1,-2.8
48665.28,-2.4,-2.4,-2.5,-2.6
48666.24,-2.7,-3,-2.5,-2.9
48667.2,-3,-3.4,-3.5,-3.4
48668.16,-3,-3.1,-2.7,-3
48669.12,-1.8,-1.6,-1.7,-2.2
48670.08,-2.3,-2.3,-2.4,-2.7
48671.04,-3.3,-3.4,-3.1,-3.2
48672,-1.7,-1.8,-2.1,-2.5
48672.96,-1.7,-1.5,-1.7,-2
48673.92,-2,-2.3,-2.2,-2.6
48674.88,-2.6,-2.9,-2.8,-2.8
48675.84,-2.9,-3,-3,-3.1
48676.8,-1.6,-1.5,-1.5,-2.1
48677.76,-1.9,-2,-2,-2.3
48678.72,-2.9,-3,-3.3,-3.3
48679.68,-1.4,-1.9,-2,-2.1
48680.64,-2,-2.1,-2.2,-2.5
48681.6,-1.9,-2,-1.9,-2.1
48682.56,-2,-1.9,-2.1,-2.4
48683.52,-2.3,-2.7,-2.6,-2.8
48684.48,-2.9,-3.2,-2.7,-3
48685.44,-1.4,-1.5,-1.6,-2
48686.4,-2.4,-2.3,-2.3,-2.4
48687.36,-2.6,-2.6,-2.5,-2.7
48688.32,-2.1,-2.3,-2,-2.5
48689.28,-1.6,-1.9,-2,-2.3
48690.24,-1.6,-1.8,-1.9,-2.4
48691.2,-2.7,-3.4,-3.2,-3.1
48692.16,-2.1,-2.1,-2.2,-2.3
48693.12,-2,-1.8,-1.8,-2.3
48694.08,-1.7,-1.5,-1.6,-1.8
48695.04,-2.8,-2.9,-2.4,-2.8
48696,-2.5,-2.7,-2.8,-3
48696.96,-1.9,-2,-2.4,-2.8
48697.92,-2,-1.8,-2,-2.5
48698.88,-1.8,-1.5,-1.6,-1.9
48699.84,-1.9,-1.9,-2,-2.1
48700.8,-1.7,-1.6,-1.8,-2.1
48701.76,-1.7,-1.7,-1.8,-2.1
48702.72,-3.3,-3.4,-3.1,-3.2
48703.68,-2.7,-2.6,-2.8,-2.8
48704.64,-1.9,-1.4,-1.8,-2
48705.6,-3,-2.8,-2.5,-2.9
48706.56,-2,-2.2,-2.1,-2.7
48707.52,-1.8,-1.5,-1.6,-2
48708.48,-2.7,-2.4,-2.7,-2.5
48709.44,-3,-3.4,-3.2,-3.3
48710.4,-2.6,-2.5,-2.4,-2.8
48711.36,-1.7,-1.8,-1.6,-2.1
48712.32,-1.6,-1.4,-1.6,-1.7
48713.28,-2.3,-2.1,-2.2,-2.3
48714.24,-1.8,-2,-1.8,-2.3
48715.2,-1.7,-1.4,-1.7,-2.1
48716.16,-1.8,-1.3,-1.5,-2.2
48717.12,-3,-3.1,-3,-3.3
48718.08,-2.6,-2.9,-2.6,-2.8
48719.04,-1.6,-1.2,-1.7,-2
48720,-1.6,-1.2,-1.7,-1.9
48720.96,-1.6,-1.9,-2.1,-2.1
48721.92,-2,-2,-2.2,-2.5
48722.88,-1.3,-1.5,-1.7,-2
48723.84,-2.6,-2.9,-2.8,-2.7
48724.8,-2.8,-2.8,-2.8,-2.9
48725.76,-2.2,-2,-2.3,-2.5
48726.72,-2,-1.7,-1.8,-2.5
48727.68,-1.5,-1.5,-1.6,-2.1
48728.64,-1.6,-1.5,-1.5,-2
48729.6,-1.7,-1.6,-1.6,-2.1
48730.56,-1.8,-2.3,-2.2,-2.1
48731.52,-1.7,-1.9,-1.9,-2.4
48732.48,-1.6,-1.4,-1.6,-2
48733.44,-1.7,-2.2,-2.3,-2.4
48734.4,-2.9,-3,-2.6,-3
48735.36,-2.5,-2.5,-2.3,-2.5
48736.32,-1.6,-1.5,-1.5,-2
48737.28,-2,-1.5,-1.4,-2.2
48738.24,-1.8,-1.7,-1.8,-2.2
48739.2,-1.7,-1.5,-1.7,-2
48740.16,-1.6,-1.3,-1.7,-2.1
48741.12,-1.9,-1.5,-1.6,-2.1
48742.08,-1.8,-1.8,-1.7,-2.2
48743.04,-1.5,-1.6,-1.8,-2.1
48744,-1.5,-1.3,-1.6,-1.8
48744.96,-1.7,-1.3,-1.7,-2
48745.92,-2,-1.9,-2,-2.2
48746.88,-1.9,-1.6,-1.7,-2
48747.84,-1.6,-1.3,-1.9,-2.2
48748.8,-1.8,-1.6,-1.5,-1.9
48749.76,-1.6,-1.5,-1.6,-2
48750.72,-1.6,-1.4,-1.6,-2.1
48751.68,-1.9,-1.7,-1.8,-2
48752.64,-1.6,-1.6,-1.8,-2.1
48753.6,-2.1,-2.1,-2.4,-2.3
48754.56,-1.8,-1.6,-1.9,-2.2
48755.52,-1.5,-1.6,-1.9,-1.9
48756.48,-1.9,-1.5,-2.2,-2.2
48757.44,-1.3,-1.5,-1.3,-1.9
48758.4,-1.5,-1.2,-1.5,-2
48759.36,-1.8,-1.1,-1.6,-2
48760.32,-1.7,-1.3,-1.9,-2.3
48761.28,-1.7,-1.6,-1.9,-2.4
48762.24,-1.6,-1.4,-1.8,-2.1
48763.2,-1.7,-1.5,-1.9,-2.1
48764.16,-2.5,-2.5,-2.1,-2.5
48765.12,-3.4,-3.5,-3,-3.6
48766.08,-2.1,-2.5,-2.4,-2.7
48767.04,-2.1,-2.3,-2.3,-2.3
48768,-1.9,-1.7,-2.1,-2
48768.96,-1.8,-1.7,-2,-2
48769.92,-1.7,-1.3,-1.5,-1.9
48770.88,-1.8,-1.4,-1.9,-2.1
48771.84,-1.8,-2.2,-2.4,-2.4
48772.8,-1.5,-1.3,-1.8,-1.9
48773.76,-1.6,-2.2,-1.8,-2
48774.72,-1.7,-1.5,-1.6,-1.9
48775.68,-1.9,-1.8,-1.9,-2.2
48776.64,-1.7,-1.4,-1.8,-2.1
48777.6,-1.8,-1.3,-1.7,-1.8
48778.56,-1.5,-1.2,-1.5,-1.9
48779.52,-1.6,-1.6,-1.7,-2
48780.48,-1.8,-1.4,-1.6,-2.1
48781.44,-2.1,-1.9,-1.9,-2.2
48782.4,-1.8,-1.9,-2,-1.9
48783.36,-1.8,-1.1,-1.6,-2
48784.32,-1.8,-1.6,-1.8,-2
48785.28,-2,-1.7,-1.9,-2.1
48786.24,-1.8,-1.4,-1.8,-2.2
48787.2,-2.5,-2.5,-2.4,-2.6
48788.16,-2.8,-2.7,-2.5,-2.7
48789.12,-2,-2.1,-2,-2.1
48790.08,-2,-1.7,-2,-2.1
48791.04,-1.7,-1.3,-1.7,-1.9
48792,-1.8,-1.7,-1.6,-2.1
48792.96,-1.6,-1.5,-1.8,-1.9
48793.92,-1.8,-1.6,-1.6,-2.3
48794.88,-1.8,-1.5,-1.9,-2.1
48795.84,-1.8,-1.5,-1.9,-2.1
48796.8,-2.4,-2.3,-2.3,-2.6
48797.76,-2.3,-2.3,-2.2,-2.7
48798.72,-1.6,-1.6,-1.9,-2.2
48799.68,-2.4,-2.4,-2,-2.6
48800.64,-1.5,-1.2,-1.5,-2
48801.6,-1.8,-1.3,-1.7,-2
48802.56,-1.5,-1.3,-1.6,-1.7
48803.52,-1.5,-1,-1.4,-1.8
48804.48,-1.6,-1.4,-1.5,-2.1
48805.44,-1.7,-1.5,-1.6,-2.1
48806.4,-1.8,-1.3,-1.8,-2.3
48807.36,-1.5,-1.5,-1.7,-1.9
48808.32,-1.5,-2,-2,-2.2
48809.28,-1.6,-1.7,-1.8,-1.9
48810.24,-1.6,-1.2,-1.7,-2
48811.2,-1.5,-1.6,-1.9,-2
48812.16,-2,-1.8,-2,-2.2
48813.12,-1.9,-1.5,-1.5,-2.1
48814.08,-1.6,-1.9,-1.8,-2.2
48815.04,-1.9,-2.2,-2.1,-2.1
48816,-2.7,-2.9,-2.6,-2.9
48816.96,-1.8,-1.9,-2.1,-2.2
48817.92,-1.6,-1.6,-1.6,-2.1
48818.88,-1.9,-1.6,-2,-2.4
48819.84,-1.6,-2,-2,-2.1
48820.8,-1.8,-2,-2,-2.1
48821.76,-2.1,-1.6,-1.8,-2.4
48822.72,-1.8,-2,-2,-2.2
48823.68,-2.1,-2.3,-2.4,-2.8
48824.64,-2,-2.5,-2.3,-2.5
48825.6,-1.9,-1.9,-1.7,-2.1
48826.56,-1.6,-1.8,-1.4,-2.1
48827.52,-1.7,-1.4,-1.3,-2.1
48828.48,-1.9,-1.8,-1.6,-2.2
48829.44,-1.7,-1.5,-1.6,-2.2
48830.4,-1.4,-1.4,-1.3,-1.9
48831.36,-1.4,-1.5,-1.3,-1.9
48832.32,-1.6,-1.8,-1.5,-2
48833.28,-1.6,-1.2,-1.4,-2
48834.24,-1.4,-1.9,-1.8,-2
48835.2,-2.7,-2.5,-2.3,-2.7
48836.16,-2,-1.9,-1.7,-2.2
48837.12,-1.6,-1.7,-1.5,-2.2
48838.08,-2,-1.8,-1.9,-2.4
48839.04,-1.6,-1.9,-1.9,-2.1
48840,-1.8,-2.4,-2.6,-2.5
48840.96,-1.7,-1.9,-1.6,-1.9
48841.92,-1.5,-1.5,-1.4,-2.1
48842.88,-1.4,-1.5,-1.7,-1.8
48843.84,-1.6,-2,-1.9,-1.7
48844.8,-1.5,-1.8,-1.5,-1.9
48845.76,-1.5,-1.9,-1.7,-1.9
48846.72,-1.6,-1.7,-1.3,-1.6
48847.68,-1.9,-1.8,-1.8,-2.2
48848.64,-1.7,-2.2,-2.1,-2.1
48849.6,-1.6,-1.8,-1.6,-1.8
48850.56,-1.4,-1.7,-1.4,-1.8
48851.52,-1.7,-1.7,-1.7,-2
48852.48,-1.7,-1.6,-1.5,-2
48853.44,-1.6,-1.8,-1.7,-2.2
48854.4,-1.8,-2.6,-2.6,-2.6
48855.36,-2,-2.1,-2.3,-2.3
48856.32,-1.8,-1.7,-2,-2.4
48857.28,-2,-1.8,-1.8,-2.3
48858.24,-1.7,-1.4,-1.5,-1.9
48859.2,-2.1,-2.1,-2.3,-2.4
48860.16,-1.4,-1.2,-1.5,-1.6
48861.12,-1.6,-1.4,-1.6,-2
48862.08,-1.5,-1.6,-1.5,-1.8
48863.04,-1.6,-1.9,-1.8,-2
48864,-2.2,-2,-2,-2.5
48864.96,-2.1,-2.2,-2.2,-2.3
48865.92,-2,-1.7,-2,-1.9
48866.88,-1.7,-1.5,-1.6,-2.1
48867.84,-1.7,-1.7,-1.7,-2.2
48868.8,-2.4,-2.8,-2.8,-2.8
48869.76,-1.6,-1.5,-1.4,-2.1
48870.72,-1.6,-1.2,-1.6,-1.8
48871.68,-1.9,-1.8,-1.8,-2.2
48872.64,-1.8,-1.6,-1.6,-2
48873.6,-1.6,-1.7,-1.6,-2
48874.56,-1.6,-1.6,-1.6,-1.9
48875.52,-1.3,-1.2,-1.6,-1.9
48876.48,-1.9,-1.6,-1.8,-2.1
48877.44,-2,-1.9,-1.8,-2.3
48878.4,-2.4,-2.2,-2.4,-2.5
48879.36,-1.6,-1.7,-1.7,-2.2
48880.32,-1.6,-1.9,-1.7,-2.3
48881.28,-1.4,-1.7,-1.6,-1.9
48882.24,-1.7,-1.7,-1.8,-2
48883.2,-1.8,-1.9,-2,-2.4
48884.16,-1.8,-1.6,-1.5,-2.3
48885.12,-1.8,-1.9,-1.6,-2.3
48886.08,-1.6,-2.1,-2,-1.9
48887.04,-1.5,-1.2,-1.4,-2
48888,-1.6,-1.4,-1.5,-1.9
48888.96,-1.3,-1.3,-1.4,-1.9
48889.92,-1.7,-1.6,-2,-2
48890.88,-1.5,-1.9,-2,-2.2
48891.84,-1.7,-1.6,-1.5,-2.2
48892.8,-1.5,-1.5,-1.5,-2.2
48893.76,-2,-1.9,-2,-2.4
48894.72,-2.4,-2.2,-2.4,-2.6
48895.68,-2.4,-2.5,-3,-2.4
48896.64,-2,-2,-2,-2.1
48897.6,-2.3,-2.2,-2.6,-2.4
48898.56,-1.8,-1.7,-1.9,-1.9
48899.52,-1.9,-1.8,-2,-2.7
48900.48,-1.9,-1.8,-1.9,-2.2
48901.44,-1.4,-1.2,-1.6,-2
48902.4,-1.5,-1.4,-1.6,-1.9
48903.36,-1.3,-1.6,-1.6,-1.8
48904.32,-1.2,-1,-1.5,-1.5
48905.28,-2,-2.3,-2.3,-2.5
48906.24,-1.5,-1.1,-1.6,-1.8
48907.2,-2.2,-1.7,-2.2,-2.3
48908.16,-2.3,-2.1,-2.5,-2.2
48909.12,-2.6,-2.2,-2.7,-2.4
48910.08,-2.1,-2.1,-2.3,-2.4
48911.04,-1.8,-1.5,-2,-2
48912,-1.8,-1.9,-2,-2.1
48912.96,-1.7,-1.5,-1.7,-1.9
48913.92,-1.6,-1.5,-1.3,-2.1
48914.88,-2.3,-2.4,-2.5,-2.6
48915.84,-1.4,-1.6,-2,-2.2
48916.8,-1.7,-1.2,-1.8,-2.2
48917.76,-2.1,-1.9,-2.1,-2.5
48918.72,-1.7,-1.8,-1.9,-2.4
48919.68,-1.5,-1.4,-1.5,-1.9
48920.64,-1.8,-1.6,-1.7,-2.1
48921.6,-1.8,-1.4,-1.5,-2.1
48922.56,-1.6,-1.6,-1.6,-2.1
48923.52,-1.9,-2,-1.9,-2.5
48924.48,-1.9,-1.8,-1.9,-2
48925.44,-1.8,-1.8,-1.8,-2.3
48926.4,-1.8,-1.3,-1.7,-2.1
48927.36,-2,-1.9,-1.9,-2.1
48928.32,-1.7,-1.6,-1.9,-2.2
48929.28,-2.2,-2,-2.1,-2.4
48930.24,-1.7,-1.3,-1.8,-1.8
48931.2,-1.7,-1.6,-1.6,-2
48932.16,-1.7,-1.6,-2.3,-2.3
48933.12,-1.5,-1.3,-1.6,-2
48934.08,-1.4,-1.4,-1.6,-1.9
48935.04,-1.6,-1.9,-1.7,-2.1
48936,-1.6,-1.4,-1.5,-1.8
48936.96,-1.8,-1.7,-1.7,-1.8
48937.92,-1.7,-1.3,-1.5,-2
48938.88,-1.9,-1.8,-1.9,-2
48939.84,-1.9,-1.6,-1.8,-2
48940.8,-1.8,-1.6,-1.8,-1.9
48941.76,-1.6,-1.9,-2.2,-2.3
48942.72,-2.1,-2.3,-2.4,-2.5
48943.68,-1.6,-1.6,-1.9,-2.2
48944.64,-1.8,-1.5,-1.7,-1.8
48945.6,-1.9,-1.5,-1.7,-2
48946.56,-1.8,-1.5,-1.9,-2.1
48947.52,-2,-1.5,-1.8,-2.2
