start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
184.32,-2.6,-2.7,-2.2,-2.8
185.28,-2.1,-2.5,-2.1,-2.7
186.24,-2.8,-3,-2.4,-2.7
187.2,-2.1,-2.5,-2,-2.4
188.16,-2.1,-2.7,-2.1,-2
189.12,-1.7,-2.1,-1.5,-1.6
190.08,-2.6,-2.4,-2.3,-2.5
191.04,-2.5,-3,-2.8,-2.9
192,-2.2,-2.6,-2.3,-2.2
192.96,-2,-2.3,-2.2,-2.1
193.92,-2.2,-2.4,-2.1,-2
194.88,-1.8,-2.4,-1.8,-1.9
195.84,-2.5,-2.7,-2.6,-2.4
196.8,-2.2,-2.5,-1.9,-2.1
197.76,-2.7,-3,-2.6,-2.8
198.72,-1.9,-2.2,-1.8,-1.8
199.68,-1.7,-2.2,-1.6,-1.8
200.64,-1.5,-2.2,-1.3,-1.6
201.6,-1.7,-2.6,-1.8,-2.2
202.56,-2.1,-2.6,-2.2,-2
203.52,-1.7,-2.3,-1.8,-1.8
204.48,-1.8,-2.5,-2,-2.1
205.44,-1.3,-2.2,-1.8,-1.4
206.4,-2.4,-2.9,-2.9,-0.7
207.36,-2,-2.7,-2.1,-2.2
208.32,-1.7,-2,-1.9,-2
209.28,-1.7,-2.3,-1.9,-1.7
210.24,-2.4,-3.1,-2.7,-1.9
211.2,-1.7,-2.2,-2,-1.8
212.16,-1.8,-2.2,-1.7,-1.7
213.12,-2.1,-2.8,-2.4,-2.3
214.08,-1.9,-3.2,-2.8,-2.3
215.04,-1.9,-2.8,-2,-2
216,-1.8,-2.6,-2.1,-2.1
216.96,-1.7,-2.3,-2,-1.8
217.92,-1.7,-2.3,-1.9,-1.8
218.88,-2,-2.5,-2.4,-2.4
219.84,-2,-2.5,-1.9,-2.1
220.8,-1.6,-2.2,-1.8,-1.8
221.76,-2.9,-3.6,-3.3,-1
222.72,-1.6,-2.2,-2.1,-1.7
223.68,-1.7,-2.6,-2.5,-1.4
224.64,-1.8,-2.2,-2,-1.9
225.6,-1.6,-2.4,-2.2,-1.7
226.56,-1.2,-2,-1.7,-1.4
227.52,-1.7,-2.3,-2,-1.8
228.48,-2.1,-2.8,-2.6,-2.3
229.44,-1.8,-2.5,-2.2,-2
230.4,-2.1,-2.5,-2.2,-2.2
231.36,-1.5,-2.1,-1.4,-1.7
232.32,-1.5,-2.5,-1.9,-1.6
233.28,-1.8,-3,-2.7,-0.9
234.24,-1.7,-2.6,-1.6,-1.8
235.2,-2.2,-2.9,-2.2,-2.1
236.16,-1.7,-2.4,-2.2,-1.9
237.12,-2.1,-2.9,-2.6,-1.8
238.08,-1.9,-2.5,-2.2,-1.6
239.04,-2.1,-3,-2.6,-1.5
240,-1.8,-2.8,-2.4,-1.4
240.96,-2.2,-2.8,-2.3,-2.5
241.92,-2.1,-2.5,-2,-2.1
242.88,-1.5,-2.1,-1.8,-1.7
243.84,-2.1,-3,-2,-2.1
244.8,-1.6,-2.5,-1.8,-1.9
245.76,-1.6,-2.2,-1.5,-1.7
246.72,-1.5,-2.3,-1.8,-1.6
247.68,-1.7,-2.4,-1.9,-1.9
248.64,-1.8,-2.2,-1.8,-1.9
249.6,-1.6,-2.1,-1.6,-1.8
250.56,-2,-2.6,-2,-2.5
251.52,-2.2,-2.7,-2.1,-2.5
252.48,-1.6,-2.2,-1.7,-1.7
253.44,-1.5,-2.4,-1.6,-1.9
254.4,-1.5,-2.3,-1.9,-1.9
255.36,-1.5,-2.5,-1.8,-2
256.32,-1.7,-2,-1.8,-1.6
257.28,-2.2,-2.5,-2.2,-2.2
258.24,-1.5,-2.2,-1.9,-1.9
259.2,-1.9,-2.5,-2,-1.8
260.16,-1.5,-2.4,-1.7,-1.8
261.12,-1.8,-2.5,-1.8,-1.9
262.08,-1.8,-2.5,-1.9,-2
263.04,-1.9,-2.2,-1.9,-1.8
264,-1.7,-2.4,-1.7,-1.9
264.96,-2,-2.5,-2.1,-2.2
265.92,-1.6,-2.3,-1.8,-1.6
266.88,-1.3,-2.4,-1.9,-1.5
267.84,-1.4,-2.2,-1.6,-1.7
268.8,-1.5,-2.2,-1.6,-1.9
269.76,-2.1,-2.5,-1.9,-1.9
270.72,-1.5,-2.3,-1.8,-1.9
271.68,-1.6,-2.3,-2,-1.7
272.64,-1.7,-2.8,-2.3,-1.2
273.6,-2,-2.5,-2,-1.5
274.56,-1.8,-2.4,-1.9,-1.7
275.52,-1.6,-2.4,-1.6,-1.5
276.48,-1.4,-2.1,-1.6,-1.8
277.44,-1.9,-2.4,-2.1,-1.9
278.4,-1.6,-2.3,-1.8,-1.8
279.36,-1.6,-3.2,-2.1,-1.9
280.32,-2.8,-3.4,-1.5,-2.3
281.28,-1.6,-2.4,-1.9,-1.9
282.24,-1.6,-2.4,-1.7,-1.9
283.2,-1.5,-2.2,-1.5,-1.5
284.16,-1.6,-2.4,-2.3,-1.3
285.12,-1.7,-2.2,-1.7,-1.7
286.08,-1.9,-2.3,-1.9,-1.8
287.04,-1.4,-2,-1.5,-1.6
288,-1.5,-2.2,-1.6,-1.8
288.96,-1.3,-2,-1.5,-1.7
289.92,-1.7,-2.3,-1.6,-1.6
290.88,-1.7,-2.1,-1.7,-1.6
291.84,-1.7,-2.2,-1.8,-2
292.8,-2,-2.6,-2.2,-2.1
293.76,-1.4,-2.1,-1.8,-1.8
294.72,-1.6,-2.2,-1.7,-1.8
295.68,-1.5,-2.1,-1.6,-1.7
296.64,-1.6,-2.1,-1.6,-1.8
297.6,-1.6,-2.7,-2.1,-1.7
298.56,-1.5,-1.9,-1.5,-1.6
299.52,-1.5,-1.9,-1.3,-1.6
