"start","activation_ins_buzz","activation_ambient_rain","activation_ins_trill","activation_mech_plane"
34864.32,-2.3,-2.4,-2.2,-2.6
34865.28,-2.4,-2.2,-2.4,-2.8
34866.24,-2.8,-2.7,-3.1,-3.4
34867.2,-2.4,-2.5,-2.8,-2.8
34868.16,-2.8,-2.8,-3,-2.9
34869.12,-3.7,-4.5,-3.7,-4.9
34870.08,-4.1,-5.2,-4.3,-5.7
34871.04,-4.3,-4.1,-4.1,-4.7
34872,-1.7,-2.1,-2.7,-2.5
34872.96,-1.8,-2,-2.2,-2.5
34873.92,-1.3,-1.3,-1.5,-1.6
34874.88,-1.6,-2,-2,-2.1
34875.84,-1.5,-2.1,-2.4,-2.5
34876.8,-1.9,-2.1,-2.4,-2.2
34877.76,-1.9,-2.5,-2.9,-2.5
34878.72,-1.4,-1.8,-1.6,-1.9
34879.68,-2.2,-2.7,-3.2,-2.7
34880.64,-2.6,-2.9,-3.2,-2.9
34881.6,-2.3,-2.6,-2.8,-2.6
34882.56,-2.3,-2.7,-2.9,-3.2
34883.52,-3.6,-4,-3.8,-5.1
34884.48,-3.9,-5.3,-4.9,-5.9
34885.44,-3.2,-3.2,-3.7,-3.8
34886.4,-2,-2.1,-2.2,-2.5
34887.36,-0.7,-2.4,-2.1,-2.9
34888.32,-2,-1.8,-1.8,-2.6
34889.28,-1.6,-2.1,-2.3,-2.4
34890.24,-2.9,-3.4,-3.8,-3.5
34891.2,-1.5,-1.8,-2,-2.3
34892.16,-1,-2,-1.7,-2.3
34893.12,-1.7,-1.6,-2.1,-2.4
34894.08,-2,-2.2,-2.5,-2.3
34895.04,-2,-2.3,-2.5,-2.6
34896,-1.9,-2.2,-2,-2
34896.96,-2.1,-2.3,-2.6,-2.6
34897.92,-3.9,-4.6,-4.4,-5.4
34898.88,-4.3,-6.1,-5.2,-6.7
34899.84,-3,-3.4,-3.6,-3.8
34900.8,-1.6,-1.7,-1.8,-2.1
34901.76,-2,-1.9,-2.1,-2.5
34902.72,-1.8,-2.1,-2.1,-2.5
34903.68,-2.4,-2.6,-2.7,-2.9
34904.64,-2.2,-2,-2.1,-2.5
34905.6,-2.3,-2.8,-3,-2.7
34906.56,-2.4,-3,-3.6,-3
34907.52,-2.9,-2.5,-2.7,-2.8
34908.48,-1.6,-2,-2.2,-2.6
34909.44,0.1,-3.7,-3.5,-3.9
34910.4,-1,-2.2,-2,-2.4
34911.36,-1.6,-1.8,-1.8,-2.4
34912.32,-2.5,-2.9,-2.7,-2.8
34913.28,-2.9,-2.8,-3.2,-2.9
34914.24,-2.1,-2.9,-3,-3.7
34915.2,-2.6,-3.9,-4.2,-4.6
34916.16,-4.7,-5.6,-4.8,-6.6
34917.12,-2.4,-3.1,-3.5,-3.3
34918.08,-2.5,-2.7,-2.9,-2.5
34919.04,-3.5,-3.3,-3.4,-3.4
34920,-1.8,-1.4,-1.7,-2.4
34920.96,-2.4,-2.9,-2.8,-3.2
34921.92,-2.9,-2.6,-2.7,-2.9
34922.88,-0.8,-2.9,-3.2,-3.1
34923.84,-2.6,-2.9,-3,-3.3
34924.8,-2.5,-2.1,-2.1,-2.6
34925.76,-2.3,-2.1,-2.2,-2.3
34926.72,-2.6,-2.3,-2.4,-2.7
34927.68,-2.5,-2.4,-2.2,-2.5
34928.64,-2.3,-2.6,-2.9,-2.7
34929.6,-2.4,-2.3,-2.2,-2.6
34930.56,-2.8,-2.6,-2.4,-2.7
34931.52,-3,-3,-2.9,-3.1
34932.48,-3.4,-3.8,-3.3,-4.3
34933.44,-4,-4.6,-4.2,-5.2
34934.4,-4.1,-4.9,-4,-5.3
34935.36,-3.5,-5,-4.4,-5.1
34936.32,-1.6,-2.1,-2,-2.6
34937.28,-1.8,-2.8,-2.9,-3.6
34938.24,-1.9,-3.1,-3,-4
34939.2,-2,-2.4,-3,-2.9
34940.16,-1.8,-3,-3,-3.7
34941.12,-2.9,-2.9,-3,-2.7
34942.08,-3.3,-3.1,-3.1,-3
34943.04,-3.3,-3.1,-2.9,-3
34944,-3,-2.8,-3.2,-3
34944.96,-2.1,-2,-2.4,-2.5
34945.92,-2.1,-2.1,-2.2,-2.3
34946.88,-2.6,-2.5,-2.9,-2.5
34947.84,-3.8,-3.9,-3.5,-4.1
34948.8,-4,-4.4,-4.1,-5.8
34949.76,-3,-3.2,-3,-3.8
34950.72,-3.5,-3.8,-3.4,-3.9
34951.68,-3.2,-3.2,-3.4,-3.3
34952.64,-3.4,-3.1,-3.1,-3.3
34953.6,-2.3,-2.1,-2.2,-2.3
34954.56,-2.8,-2.6,-2.4,-2.6
34955.52,-2.1,-2.3,-2.4,-2.5
34956.48,-2.6,-2.7,-2.5,-2.8
34957.44,-3.2,-3,-2.4,-2.9
34958.4,-2.4,-2.6,-2.6,-2.7
34959.36,-0.6,-4,-3.8,-4.3
34960.32,-4.4,-4.1,-3.8,-4.3
34961.28,-3.2,-3,-3.2,-3.1
34962.24,-2.8,-2.8,-2.9,-2.8
34963.2,-3.5,-3.6,-3.6,-3.7
34964.16,-3.5,-3.4,-3.5,-3.5
34965.12,-3.2,-3.3,-3.4,-4
34966.08,-4,-4.4,-4,-5.6
34967.04,-3.1,-3.7,-3.5,-4.6
34968,-2.2,-2.2,-2.4,-2.9
34968.96,-1.6,-1.7,-1.5,-2.1
34969.92,-2.1,-3.1,-3.1,-3.6
34970.88,-3.8,-3.6,-3.9,-3.5
34971.84,-4.1,-4,-3.7,-4.4
34972.8,-3.4,-4.2,-3.8,-4.3
34973.76,-2.4,-2.8,-2.5,-2.8
34974.72,-3,-2.9,-3.1,-2.9
34975.68,-1.9,-2,-2,-2.5
34976.64,-2.8,-2.4,-2.1,-2.7
34977.6,-2.4,-2.4,-2.7,-2.5
34978.56,-1.4,-2.1,-1.9,-2.6
34979.52,-1.3,-1.4,-1.6,-2.1
34980.48,-1.6,-1.8,-2,-2.4
34981.44,-1.9,-1.9,-2,-2.6
34982.4,-2.7,-2.6,-2.6,-3
34983.36,-1.8,-4,-4.1,-4.9
34984.32,-2.3,-2.6,-2.8,-3.2
34985.28,-0.7,-3.4,-3.3,-4
34986.24,-1.1,-3.4,-3.4,-3.5
34987.2,-1.4,-3.4,-3.3,-3.4
34988.16,-2.3,-3,-2.5,-3.2
34989.12,-0.2,-4.2,-4.5,-4.9
34990.08,-1.9,-2.2,-2.1,-2.3
34991.04,-2.2,-2.6,-2.5,-3
34992,-2.2,-2.3,-2.5,-2.7
34992.96,-2.5,-2.4,-3,-2.7
34993.92,-2.3,-3.5,-3.8,-4.5
34994.88,-2.6,-2.7,-2.9,-3
34995.84,-2.7,-2.5,-2.3,-2.7
34996.8,-1.7,-3.8,-3.6,-4.2
34997.76,-2.2,-2.7,-2.8,-3
34998.72,-2.3,-2.5,-2.8,-2.6
34999.68,-2.3,-2.9,-3.1,-3
35000.64,-3,-2.6,-2.5,-2.8
35001.6,-2.8,-2.7,-2.6,-2.7
35002.56,-3,-2.7,-2.6,-2.9
35003.52,-3.1,-3,-2.9,-3
35004.48,-2.1,-1.8,-1.5,-2.3
35005.44,-2.3,-2.4,-2.7,-2.7
35006.4,-2.8,-2.4,-2.3,-2.8
35007.36,-2.7,-2.7,-2.9,-3.4
35008.32,-2.5,-2.6,-2.7,-2.9
35009.28,-3.2,-3.1,-3,-3.2
35010.24,-3.5,-3.3,-3.2,-3.8
35011.2,-3.3,-3.4,-3.3,-3.3
35012.16,-2.7,-2.9,-2.8,-2.9
35013.12,-2.8,-3,-3,-3.3
35014.08,-3.2,-3.4,-3.6,-3.5
35015.04,-2.9,-2.7,-2.9,-2.8
35016,-3.2,-3,-2.5,-3
35016.96,-2.1,-2.2,-2.4,-2.6
35017.92,-2.6,-2.5,-2.6,-2.8
35018.88,-2.6,-2.4,-2.5,-2.7
35019.84,-2.2,-2,-2.1,-2.4
35020.8,-1.3,-3,-3,-3.3
35021.76,-1.7,-2.4,-2.5,-2.7
35022.72,-2,-1.9,-2.4,-2.6
35023.68,-3.2,-3,-3.2,-3.2
35024.64,-3.9,-3.6,-3.4,-3.9
35025.6,-3.8,-3.8,-3.9,-3.7
35026.56,-2.1,-2.4,-2.3,-2.8
35027.52,-2.8,-2.6,-2.5,-3
35028.48,-2.7,-2.6,-2.7,-2.7
35029.44,-2.9,-2.7,-2.5,-2.8
35030.4,-3.1,-3.1,-3.6,-3.2
35031.36,-3,-3,-2.9,-3
35032.32,-2.7,-3.2,-3.3,-3.7
35033.28,-1.8,-2,-1.9,-2.5
35034.24,-3.5,-3.2,-3.4,-3.5
35035.2,-4.6,-4.5,-4,-4.6
35036.16,-4.4,-4.4,-3.9,-4.2
35037.12,-2.7,-2.7,-2.5,-2.9
35038.08,-2.2,-2.4,-2.3,-2.6
35039.04,-3,-3.1,-3.4,-3.3
35040,-3,-3.3,-3.2,-3.6
35040.96,-3.2,-3.2,-3.7,-3.6
35041.92,-2,-2.2,-2.2,-2.7
35042.88,-3,-2.8,-2.7,-2.7
35043.84,-2.1,-2,-1.9,-2.5
35044.8,-2.3,-2.7,-2.5,-3
35045.76,-2.8,-3,-2.9,-3
35046.72,-3.9,-3.8,-3.7,-3.9
35047.68,-2.6,-2.4,-2.5,-2.6
35048.64,-2.8,-2.6,-2.5,-2.6
35049.6,-1.8,-2,-1.7,-2.2
35050.56,-2.5,-2.5,-2.3,-2.4
35051.52,-2.8,-3,-3,-3
35052.48,-2.7,-2.8,-2.7,-3.2
35053.44,-2.9,-3,-3.1,-3.3
35054.4,-2.4,-2.5,-2.2,-2.6
35055.36,-2.9,-2.5,-2.4,-2.6
35056.32,-2.5,-2.2,-2.2,-2.5
35057.28,-2.5,-2.8,-2.6,-3
35058.24,-2,-2,-2,-2.4
35059.2,-2.5,-2.8,-3,-2.9
35060.16,-2.1,-2.3,-2.4,-2.5
35061.12,-2.6,-2.6,-2.9,-3.1
35062.08,-3.2,-3.2,-3.5,-3.5
35063.04,-3.3,-3.6,-3.5,-3.7
35064,-3,-2.9,-2.8,-3.2
35064.96,-2.4,-2.1,-2.3,-2.6
35065.92,-2.6,-2.5,-2.4,-3
35066.88,-2.1,-2.1,-1.9,-2.5
35067.84,-2.9,-2.5,-2.6,-2.9
35068.8,-2.7,-2.8,-2.7,-3
35069.76,-2.6,-2.4,-2.3,-2.7
35070.72,-3.3,-3.1,-3,-3.1
35071.68,-2.4,-2.4,-2.4,-2.6
35072.64,-2.5,-2.5,-2.2,-2.8
35073.6,-3,-2.7,-2.8,-2.9
35074.56,-2.3,-2.4,-2.5,-2.5
35075.52,-1.9,-1.8,-1.8,-2.4
35076.48,-2.8,-2.6,-2.5,-2.8
35077.44,-2.5,-2.9,-3.1,-3.2
35078.4,-1.6,-2.7,-2.4,-2.9
35079.36,-2.5,-2.4,-2.3,-2.6
35080.32,-2.9,-3,-2.8,-3.1
35081.28,-2.8,-3.2,-3.3,-3.7
35082.24,-3.7,-5.3,-4.9,-5.7
35083.2,-3.8,-4.1,-3.6,-4.8
35084.16,-3.2,-3.2,-3.3,-3.5
35085.12,-2.7,-2.9,-2.4,-2.8
35086.08,-2.5,-2.8,-2.7,-2.9
35087.04,-2.5,-2.2,-2,-2.5
35088,-2.9,-2.8,-2.8,-3
35088.96,-3.4,-3.3,-3,-3.1
35089.92,-3.6,-3.2,-3.4,-3.4
35090.88,-1.3,-1.9,-1.6,-2.1
35091.84,-2.4,-2.2,-2.5,-3
35092.8,-2.3,-2.8,-2.9,-3
35093.76,-2.5,-2.5,-2.5,-3.1
35094.72,-2.1,-2.8,-2.8,-3.4
35095.68,-2.9,-3.3,-3.5,-3.9
35096.64,-4.4,-4.9,-4.1,-5.3
35097.6,-3,-3.2,-3.1,-4
35098.56,-2.7,-2.6,-2.6,-2.6
35099.52,-1.7,-2,-2.1,-2.7
35100.48,-2.2,-2.8,-2.7,-2.9
35101.44,-3,-2.8,-2.9,-3.2
35102.4,-2.8,-2.6,-2.8,-2.8
35103.36,-3.2,-3.1,-3.3,-3.3
35104.32,-2.9,-2.7,-2.7,-3
35105.28,-3,-2.9,-3,-3
35106.24,-2.7,-2.5,-2.5,-2.6
35107.2,-1.8,-3,-3.1,-3.4
35108.16,-1.6,-2.2,-2.3,-2.5
35109.12,-2.2,-3.2,-2.8,-3.6
35110.08,-1,-2,-3.1,-2.5
35111.04,-3.6,-4.1,-3.9,-4.9
35112,-2.1,-2.2,-2,-2.5
35112.96,-1.3,-1.9,-1.7,-2
35113.92,-2.3,-2.6,-2.8,-2.7
35114.88,-1.2,-3.2,-3.2,-3.4
35115.84,0.1,-4.2,-4.6,-4.4
35116.8,-0.6,-3.8,-4.2,-4.2
35117.76,0,-4,-3.9,-4.1
35118.72,0.7,-4.4,-4.6,-4.7
35119.68,-0.2,-3.9,-3.7,-4.3
35120.64,0.4,-5.2,-5.2,-6.1
35121.6,-0.9,-4.2,-3.9,-4.7
35122.56,-1.8,-2.4,-2.6,-3
35123.52,-2.5,-2.9,-3.2,-3.3
35124.48,0.4,-4.6,-5.1,-5.4
35125.44,0.1,-4.2,-3.9,-4.3
35126.4,-0.5,-3.2,-3.5,-3.7
35127.36,-2.1,-2.4,-2.5,-3
35128.32,-4.2,-3.9,-3.2,-4.1
35129.28,-3.1,-3.2,-3.1,-3.7
35130.24,-2.7,-2.4,-2.7,-2.8
35131.2,-2.8,-2.8,-2.4,-2.8
35132.16,-1.8,-1.7,-1.7,-2.3
35133.12,-0.1,-4.1,-4.2,-5
35134.08,-0.7,-2.7,-2.6,-3.3
35135.04,-0.6,-2.9,-2.9,-3.7
35136,-1.1,-2.2,-2,-2.3
35136.96,-2.1,-2,-2.1,-2.6
35137.92,-2.8,-2.7,-3.1,-3.3
35138.88,-1.9,-2.3,-2.1,-2.6
35139.84,-2.9,-3.1,-3.4,-3.3
35140.8,-2.4,-2.5,-2.8,-2.7
35141.76,-2.8,-2.7,-2.3,-3.4
35142.72,-3.8,-3.9,-3.5,-4.7
35143.68,-4.9,-6,-5.4,-7
35144.64,-2.3,-2.6,-2.7,-3
35145.6,-1.4,-1.8,-1.5,-3.2
35146.56,-1.8,-1.8,-2.4,-2.2
35147.52,-1.3,-2.5,-2.4,-2.9
35148.48,-1.4,-1.7,-1.6,-1.9
35149.44,-2.2,-2.5,-2.4,-2.6
35150.4,-2.7,-2.9,-3,-3.2
35151.36,-3,-2.9,-3.2,-3.2
35152.32,-1.8,-1.6,-1.7,-2.1
35153.28,-1.8,-1.2,-1.5,-2.3
35154.24,-1.9,-1.7,-2,-2.3
35155.2,-2.6,-3.5,-3,-3.8
35156.16,-1.9,-2.6,-3.4,-3.1
35157.12,-3.2,-3.9,-3.5,-4.4
35158.08,-1.4,-3,-2.9,-3.6
35159.04,-2.3,-2.6,-2.7,-3
35160,-2.8,-2.8,-2.7,-3.2
35160.96,-1.7,-3,-2.8,-3.2
35161.92,-1.9,-2.3,-2.5,-3
35162.88,-0.7,-2.8,-2,-3
35163.84,-1.8,-2.1,-2.2,-2.7
35164.8,-2.5,-2.4,-2.3,-3
35165.76,-2.6,-2.7,-3.2,-3.6
35166.72,-2.2,-2.2,-2,-2.5
35167.68,-2,-2.2,-2,-2.6
35168.64,-2.9,-3.2,-3.3,-4
35169.6,-2.3,-3.6,-4.1,-4.5
35170.56,-3,-3,-3.3,-3.9
35171.52,-0.7,-3.7,-3.2,-4.3
35172.48,-1.3,-2.4,-2.2,-3.4
35173.44,-0.1,-5,-4.5,-5.5
35174.4,-0.1,-3.6,-3.3,-3.6
35175.36,-1.7,-2.7,-3,-3
35176.32,-1.4,-1.6,-1.4,-1.5
35177.28,-1.8,-2,-1.9,-2.1
35178.24,-1.6,-1.9,-2.1,-2.3
35179.2,-2.6,-2.2,-2.1,-2.8
35180.16,-2.4,-2.6,-2.7,-3
35181.12,-2.4,-2.5,-2.1,-2.7
35182.08,-2.6,-2.9,-3.1,-3.3
35183.04,-2.8,-3.1,-3.1,-3.1
35184,-3.4,-3.7,-3.8,-4
35184.96,-3.7,-3.8,-3.7,-3.9
35185.92,-2.6,-2.9,-3,-3.5
35186.88,-3.4,-4,-3.6,-5.1
35187.84,-3.8,-4.8,-4,-5
35188.8,-2.3,-2.1,-1.9,-2.6
35189.76,-2.5,-2.6,-2.7,-2.9
35190.72,-3.2,-3.2,-3.2,-3.3
35191.68,-3,-3.6,-3.5,-4.1
35192.64,-2.7,-2.8,-3.1,-4
35193.6,-2.6,-2.6,-3.2,-4.3
35194.56,-3.1,-3.2,-3.3,-3.5
35195.52,-2,-3,-3.2,-3.7
35196.48,-0.9,-3.2,-3.1,-3.4
35197.44,-2.1,-3.3,-3.2,-3.8
35198.4,-3.2,-3.8,-3.1,-4.4
35199.36,-2.6,-4,-3.4,-4
35200.32,-5.1,-6.3,-5.6,-7.1
35201.28,-1.8,-4.8,-4.2,-5.2
35202.24,-1.7,-1.7,-1.4,-2
35203.2,-1.3,-2,-1.4,-2.1
35204.16,-1.6,-2.3,-1.8,-2.4
35205.12,-1.7,-1.3,-1.3,-1.9
35206.08,-1.6,-1.9,-2.1,-2.4
35207.04,-1.7,-1.4,-1.7,-2.2
35208,-1.7,-3,-2.4,-3
35208.96,-1.3,-2.9,-2.5,-3.1
35209.92,-1.4,-1.6,-1.5,-1.9
35210.88,-1.1,-1.5,-1.7,-2.4
35211.84,-1.5,-1.9,-2.3,-2.5
35212.8,-2,-2,-2.1,-2.4
35213.76,-2.6,-3.2,-3.1,-3.6
35214.72,-3.3,-4.3,-3.8,-4.8
35215.68,-3.4,-4.3,-3.6,-4.4
35216.64,-2.5,-2.9,-2.9,-3.3
35217.6,-1.5,-2.2,-2.5,-2.5
35218.56,-2.6,-3,-3.5,-3.1
35219.52,-2.2,-2.4,-2.8,-2.6
35220.48,-1.9,-2.1,-2.7,-2.3
35221.44,-2.3,-2.6,-3,-3
35222.4,-1.9,-2.6,-2.9,-3
35223.36,-2.1,-2.5,-2.7,-2.6
35224.32,-1.8,-2.5,-3,-3.3
35225.28,-1.8,-2.1,-2.5,-2.7
35226.24,-2.5,-3.4,-3.9,-3.7
35227.2,-2.4,-2.8,-2.9,-3.1
35228.16,-2.7,-3.6,-3.9,-4.4
35229.12,-3.1,-3.7,-3.4,-4.1
35230.08,-2.2,-2.2,-2.4,-2.5
35231.04,-1.5,-1.9,-2.3,-2.4
35232,-1.8,-2.4,-2.6,-2.8
35232.96,-2.5,-2.8,-3.5,-3.4
35233.92,-2.1,-2.4,-2.7,-2.9
35234.88,-2,-2.5,-3,-3
35235.84,-2.5,-3,-3.5,-3.1
35236.8,-1.7,-2.4,-2.6,-2.9
35237.76,-2.4,-2.1,-3,-3.1
35238.72,-1.8,-1.7,-2.4,-2.3
35239.68,-1.5,-1.5,-1.9,-1.9
35240.64,-1.7,-2.5,-2.9,-3
35241.6,-1.8,-2.4,-2.4,-2.6
35242.56,-2.3,-2.9,-3.2,-3.6
35243.52,-2.3,-2.5,-3.1,-3.7
35244.48,-2.2,-2.5,-3,-3.2
35245.44,-2.4,-2.4,-3.1,-3.1
35246.4,-2.3,-2,-2.9,-3
35247.36,-1.4,-2.3,-2.3,-1.7
35248.32,-2.1,-1.8,-2.5,-2.6
35249.28,-1.4,-2.1,-2.6,-2.8
35250.24,-2.3,-2.6,-3.1,-3
35251.2,-2.1,-2.6,-2.9,-2.8
35252.16,-2,-3.4,-3.6,-3.8
35253.12,-2.1,-1.6,-2.1,-2.6
35254.08,-2.3,-2.8,-3,-3.1
35255.04,-2.6,-2.8,-3,-3.2
35256,-2.5,-3.1,-3.7,-4.3
35256.96,-2.8,-3.7,-3.7,-3.9
35257.92,-2.5,-2.7,-2.8,-3.4
35258.88,-2,-2.2,-2.6,-3
35259.84,-2.3,-1.9,-2.9,-2.7
35260.8,-1.4,-2.2,-2.4,-2.7
35261.76,-3,-3.2,-3.4,-3.8
35262.72,-2.3,-2.5,-3.4,-3.2
35263.68,-2.5,-2.2,-3,-3.1
35264.64,-1.4,-1.3,-2.1,-1.9
35265.6,-2.3,-2.3,-3.1,-2.8
35266.56,-2,-2.5,-2.7,-3.1
35267.52,-2,-2.4,-2.6,-2.9
35268.48,-1.9,-2,-2.3,-2.2
35269.44,-2.1,-2.6,-2.6,-3.2
35270.4,-2.4,-2.8,-2.9,-4
35271.36,-3.3,-3.9,-3.7,-4.2
35272.32,-2.5,-2.9,-2.9,-3.2
35273.28,-2,-2.4,-2.6,-2.6
35274.24,-1.5,-2.1,-2.1,-1.8
35275.2,-1.6,-1.8,-2.3,-1.9
35276.16,-1.9,-2.2,-2.9,-2.6
35277.12,-1.8,-2.1,-2.4,-2
35278.08,-1.2,-1.8,-2,-1.7
35279.04,-2.2,-3,-3.3,-3.5
35280,-2.1,-2.8,-3.2,-3.1
35280.96,-2.1,-2.3,-2.7,-3
35281.92,-1.9,-2.8,-3,-3.4
35282.88,-2.7,-3.1,-3.2,-4
35283.84,-2.6,-2.9,-2.9,-3.6
35284.8,-2.5,-2.9,-3.2,-2.9
35285.76,-2.4,-2.4,-2.8,-2.9
35286.72,-2.1,-2.6,-2.8,-3
35287.68,-3.1,-3.7,-4,-3.7
35288.64,-2.4,-2.6,-2.8,-2.8
35289.6,-2,-2.5,-2.7,-2.8
35290.56,-1.4,-2,-2.2,-2.1
35291.52,-2,-1.5,-2,-2.3
35292.48,-1.9,-2.7,-2.8,-3.1
35293.44,-2,-2.3,-2.4,-2.6
35294.4,-1.9,-2,-2.4,-2.7
35295.36,-2.5,-3.8,-3.7,-4.5
35296.32,-2.8,-3.7,-3.5,-4.4
35297.28,-3,-3.5,-3.2,-4.1
35298.24,-1.4,-1.3,-1.6,-1.8
35299.2,-1.6,-1.9,-1.9,-2.2
35300.16,-2.1,-2,-2.1,-2.4
35301.12,-1.9,-2.4,-2.7,-3
35302.08,-1.8,-1.1,-1.6,-2.1
35303.04,-1.3,-1.8,-2,-2.3
35304,-1.4,-1.5,-1.4,-1.8
35304.96,-1.5,-1.5,-1.9,-2.3
35305.92,-1.9,-2.2,-2.2,-2.9
35306.88,-2,-1.9,-2.2,-2.2
35307.84,-2.1,-2.6,-2.2,-3.1
35308.8,-1.6,-1.9,-1.8,-2.3
35309.76,-2,-2.5,-2.1,-2.8
35310.72,-3.4,-4.2,-4.3,-5.4
35311.68,-3.5,-5.1,-4.4,-5.5
35312.64,-2.4,-2.4,-2.8,-2.7
35313.6,-1.8,-1.4,-2.1,-2.4
35314.56,-1.8,-1.9,-2.2,-2.4
35315.52,-2.1,-2.1,-2.4,-2.4
35316.48,-1.9,-1.8,-2.5,-2.8
35317.44,-2.4,-2.7,-2.8,-3.3
35318.4,-2.4,-2.7,-2.6,-2.9
35319.36,-1.8,-2,-2.4,-2.5
35320.32,-2.3,-2.8,-2.7,-3
35321.28,-1.7,-1.9,-2,-2.3
35322.24,-1.1,-2.5,-2.3,-2.7
35323.2,-3.3,-4.1,-4.2,-5.5
35324.16,-4.2,-4.7,-4.2,-5.7
35325.12,-2.8,-3.1,-3,-3.9
35326.08,-3.4,-3.6,-3.3,-3.8
35327.04,-2.3,-2.8,-2.6,-3
35328,-2,-2.3,-2.2,-2.5
35328.96,-1.9,-1.4,-1.9,-2.5
35329.92,-2,-2.2,-2.5,-3
35330.88,-2.1,-2.1,-2.2,-2.4
35331.84,-1.7,-1.8,-1.8,-2.5
35332.8,-1.6,-1.5,-1.5,-2
35333.76,-2,-3.3,-3.3,-3.7
35334.72,-2.5,-2.6,-2.7,-2.8
35335.68,-2,-2.6,-2.9,-3.4
35336.64,-1,-2.7,-2.4,-3.1
35337.6,-1.1,-3.9,-3.6,-4.5
35338.56,-2.4,-2.6,-3,-2.9
35339.52,-3.1,-3.1,-3.2,-3.2
35340.48,-2.1,-2.6,-2.8,-3.6
35341.44,-3.8,-4.7,-4,-5.1
35342.4,-3.6,-4.3,-3.6,-4.6
35343.36,-0.6,-2.7,-2.3,-3
35344.32,0,-4.7,-4,-5.3
35345.28,-0.7,-4.6,-4.4,-5.4
35346.24,-2.6,-2.7,-2.7,-3
35347.2,0.8,-5.7,-5.8,-6.2
35348.16,-2.3,-1.6,-2.3,-3
35349.12,-2.1,-2.2,-2.4,-2.8
35350.08,-0.9,-4.3,-3.7,-4.8
35351.04,-1.5,-2.8,-2.6,-3.1
35352,0,-3.9,-3.5,-4.6
35352.96,-1.5,-2,-2.3,-2.6
35353.92,-3.1,-3.2,-3.1,-3
35354.88,-2.4,-2.8,-2.6,-3
35355.84,-2.3,-2.5,-2.7,-2.9
35356.8,-2.4,-2.5,-2.5,-3.1
35357.76,-2.7,-2.9,-2.9,-3.1
35358.72,-2.6,-2.8,-3.1,-2.8
35359.68,-2.8,-3.1,-3,-3.7
35360.64,-3.3,-4,-3.8,-4.9
35361.6,-2.2,-2.5,-2.7,-3.7
35362.56,-0.8,-2.8,-2.7,-3.1
35363.52,-1.8,-2.2,-2.5,-2.9
35364.48,-2.2,-2.5,-3,-3.1
35365.44,-1.1,-3.1,-3.2,-3.8
35366.4,-0.9,-2.7,-2.1,-3.1
35367.36,-1.8,-2.1,-1.9,-2.5
35368.32,-2.2,-2.3,-2.4,-2.7
35369.28,-1.3,-1.3,-1.5,-1.9
35370.24,-2.2,-2.6,-2.5,-2.9
35371.2,-1.1,-2.4,-2,-2.8
35372.16,-2,-1.9,-2.1,-3
35373.12,-3.4,-3.9,-4.3,-5.4
35374.08,-4.1,-4.6,-4.7,-5.7
35375.04,-2.8,-3.1,-3.1,-3.5
35376,-1.9,-2,-2,-2.2
35376.96,-0.1,-5,-4.8,-5.7
35377.92,-0.5,-3.1,-3.2,-3.5
35378.88,-2.1,-2.5,-2.5,-2.6
35379.84,-3.2,-2.7,-3.2,-3
35380.8,-1.9,-2.9,-2.8,-3.2
35381.76,-2,-2.4,-2.4,-2.8
35382.72,-0.5,-4,-4,-4.5
35383.68,-1.4,-2.2,-2.5,-3.1
35384.64,-1.4,-2,-2.1,-2.4
35385.6,-2.2,-2.5,-2.6,-3
35386.56,-2.5,-2.4,-2.4,-2.7
35387.52,-2.9,-2.9,-2.5,-3.4
35388.48,-3.2,-3.7,-3.7,-5
35389.44,-4.1,-4.8,-5,-6.1
35390.4,-2.6,-2.2,-2.7,-3.2
35391.36,-1.3,-3.2,-3.7,-3.4
35392.32,-1.8,-2,-2.3,-2.4
35393.28,-2.3,-2.6,-2.7,-3.2
35394.24,-1.1,-2.9,-2.8,-3.7
35395.2,-1,-3.3,-2.7,-3.7
35396.16,-0.4,-4.5,-4.4,-4.9
35397.12,-1.1,-3.1,-3,-3.5
35398.08,-2.8,-3,-2.9,-3.4
35399.04,-2.9,-2.6,-2.4,-2.8
35400,-2.4,-2.4,-2.6,-3.4
35400.96,-3.4,-3.4,-3.3,-4.2
35401.92,-3.1,-3.3,-3.4,-3.7
35402.88,-1.3,-2.4,-2.5,-3.1
35403.84,0.3,-4.6,-4.7,-5.4
35404.8,-0.6,-3.5,-3.1,-3.8
35405.76,-1.3,-1.8,-2,-2.1
35406.72,-3,-3,-2.8,-3
35407.68,-3.3,-3.4,-3.3,-3.4
35408.64,-3.1,-3.5,-3.7,-3.7
35409.6,-0.6,-3,-3.2,-3.5
35410.56,-0.5,-3.1,-2.6,-3.1
35411.52,-1.9,-1.7,-2.3,-2.6
35412.48,-1.2,-2.1,-1.7,-2.5
35413.44,-1.3,-1.5,-1.6,-2.2
35414.4,-1.3,-2,-2,-2.7
35415.36,-2.8,-3.9,-4,-4.5
35416.32,-0.8,-4.9,-5.1,-5.3
35417.28,-1.3,-3.5,-3.4,-4
35418.24,-2.3,-2.4,-2.4,-2.7
35419.2,-0.8,-3.6,-3.7,-4.2
35420.16,-2.1,-2.1,-2.6,-2.5
35421.12,-1.8,-2,-2.2,-2.4
35422.08,-1.6,-2.2,-2.3,-2.5
