"start","activation_ins_buzz","activation_ambient_rain","activation_ins_trill","activation_mech_plane"
50446.08,-2.1,-2,-1.9,-2.6
50447.04,-1.8,-1.5,-1.5,-2.1
50448,-1.8,-2,-1.9,-2.5
50448.96,-2.1,-1.9,-1.8,-2.3
50449.92,-3.2,-3.2,-3.1,-3.2
50450.88,-2,-2.2,-2.1,-2.4
50451.84,-2.2,-2.5,-2.4,-2.7
50452.8,-2,-2.1,-2,-2.3
50453.76,-2.3,-2.3,-2.5,-2.7
50454.72,-2.4,-3,-2.9,-2.9
50455.68,-1.8,-1.9,-1.8,-2.3
50456.64,-2.1,-2,-1.9,-2.4
50457.6,-1.6,-1.4,-1.3,-2
50458.56,-1.6,-1.7,-1.7,-2.1
50459.52,-2,-1.7,-1.7,-2.3
50460.48,-2,-1.6,-1.6,-2.3
50461.44,-1.9,-1.8,-1.8,-2.2
50462.4,-2.6,-2.7,-2.8,-2.8
50463.36,-1.8,-1.9,-2,-2.5
50464.32,-1.7,-1.6,-1.6,-2.1
50465.28,-1.7,-1.6,-1.4,-2
50466.24,-1.8,-1.4,-1.4,-2.1
50467.2,-2.5,-2.7,-2.5,-2.8
50468.16,-2,-2.4,-2.7,-2.7
50469.12,-2,-1.9,-1.9,-2.3
50470.08,-2,-2.2,-2.4,-2.5
50471.04,-2.6,-2.6,-2.5,-2.7
50472,-1.6,-1.9,-2,-2.3
50472.96,-2,-2,-2,-2.3
50473.92,-2.2,-2,-2,-2.4
50474.88,-2.8,-3.3,-3.2,-3
50475.84,-2.7,-3.2,-3.2,-3.1
50476.8,-2.2,-2.5,-2.3,-2.6
50477.76,-1.6,-1.3,-1.5,-2.1
50478.72,-2.1,-2,-2,-2.4
50479.68,-2.1,-2.1,-2.2,-2.4
50480.64,-1.8,-2,-1.8,-2.2
50481.6,-1.8,-1.9,-1.4,-2
50482.56,-1.6,-2,-2.1,-2.2
50483.52,-1.9,-2.1,-1.9,-2
50484.48,-2.1,-2.3,-2.1,-2.2
50485.44,-2.1,-1.8,-1.6,-1.9
50486.4,-1.8,-1.8,-2,-2
50487.36,-1.6,-1.6,-1.4,-1.8
50488.32,-1.5,-1.5,-1.6,-1.9
50489.28,-1.7,-1.9,-1.9,-2.3
50490.24,-1.8,-2.6,-2.5,-2.7
50491.2,-2.9,-3.2,-2.9,-2.7
50492.16,-1.7,-2,-1.8,-2.2
50493.12,-1.4,-1.7,-1.5,-1.9
50494.08,-2.3,-2.5,-2.2,-2.5
50495.04,-2.1,-2.5,-2.2,-2.3
50496,-2.5,-2.6,-2.2,-2.5
50496.96,-2.5,-2.8,-2.5,-2.5
50497.92,-2,-1.8,-2.1,-2.4
50498.88,-1.7,-1.5,-1.6,-2
50499.84,-2,-2,-1.9,-2.3
50500.8,-1.8,-1.8,-1.6,-2.1
50501.76,-1.9,-1.7,-1.5,-2
50502.72,-2.1,-2.1,-1.7,-2.3
50503.68,-0.8,-2.3,-1.9,-2.9
50504.64,0.2,-4.4,-4.3,-4.8
50505.6,-2.4,-2.6,-2.5,-2.8
50506.56,-1.9,-1.7,-1.5,-2
50507.52,-1.8,-1.6,-1.6,-2.1
50508.48,-0.8,-2.9,-2.5,-3.4
50509.44,-1.4,-2.1,-2.1,-2.5
50510.4,-2,-1.7,-1.8,-2.2
50511.36,-2,-1.9,-1.9,-2.4
50512.32,-1.5,-1.5,-1.8,-2
50513.28,-1.6,-1.4,-1.4,-2
50514.24,-1.9,-1.7,-1.6,-2.3
50515.2,-2.8,-3,-2.5,-2.9
50516.16,-1.4,-2.1,-2.3,-2.2
50517.12,-1.9,-2.4,-2.2,-2.4
50518.08,0,-4.2,-3.7,-4.9
50519.04,-0.8,-2.6,-2.6,-3.3
50520,-1.8,-1.5,-1.5,-2.2
50520.96,-2.3,-2.6,-3,-3
50521.92,-1,-3.5,-3.8,-3.8
50522.88,-2.6,-2.9,-2.9,-3.1
50523.84,-2.1,-2.2,-2.3,-2.6
50524.8,-1.9,-2.1,-1.9,-2.5
50525.76,-1.8,-1.6,-1.7,-2.3
50526.72,-1.5,-2.4,-1.8,-2.6
50527.68,-0.2,-3,-3.1,-3.7
50528.64,-1.8,-2.4,-2.4,-2.8
50529.6,-2.8,-3,-2.8,-3
50530.56,-2.3,-2.3,-2.2,-2.5
50531.52,-1.8,-1.8,-1.9,-2.2
50532.48,-2,-1.7,-2.1,-2.6
50533.44,-2,-2,-2,-2.5
50534.4,0,-3.7,-3.8,-4.7
50535.36,-0.7,-3.1,-3,-3.5
50536.32,-1.9,-2.2,-2.6,-2.5
50537.28,-1.6,-2.1,-2.2,-2.5
50538.24,-1.1,-1.9,-2.1,-2.6
50539.2,-2.7,-2.9,-3,-3.2
50540.16,-2.2,-2.6,-2.5,-2.6
50541.12,-2.1,-2.2,-2.2,-2.5
50542.08,-1.9,-1.9,-1.9,-2.5
50543.04,-2.1,-2.2,-2.2,-2.6
50544,-1.9,-1.8,-1.7,-2.4
50544.96,-2.4,-2.2,-2.1,-2.7
50545.92,-1.7,-1.7,-1.4,-2.1
50546.88,-1.9,-2,-2,-2.4
50547.84,-2,-2,-1.8,-2.4
50548.8,-2.8,-3.4,-3.4,-3.3
50549.76,-2.4,-2.5,-2.5,-2.8
50550.72,-3.1,-3.2,-3.4,-3.5
50551.68,-2.4,-3.1,-2.9,-2.9
50552.64,-3,-2.8,-2.6,-3
50553.6,-2.5,-2.9,-2.8,-3.3
50554.56,-2.6,-2.6,-2.5,-3
50555.52,-2.2,-2.4,-2.1,-2.6
50556.48,-2.7,-2.9,-2.5,-3.2
50557.44,-2.5,-2.7,-2.5,-3
50558.4,-2.1,-2.3,-2.3,-2.5
50559.36,-1.9,-2.2,-2,-2.3
50560.32,-1.7,-1.8,-1.7,-2.1
50561.28,-1.3,-1.9,-1.8,-2.4
50562.24,-1.7,-1.8,-1.5,-2.2
50563.2,-1.8,-1.3,-1.3,-2.2
50564.16,-1.7,-1.9,-2,-2.5
50565.12,-2.8,-3,-2.9,-3.1
50566.08,-1.9,-1.6,-1.6,-2.3
50567.04,-1.6,-1.3,-1.4,-2
50568,-1.9,-2.4,-2.6,-2.8
50568.96,-1.5,-1.9,-2.2,-2.6
50569.92,-1.8,-1.6,-1.8,-2.2
50570.88,-2.2,-2.2,-2,-2.5
50571.84,-2.7,-2.8,-2.7,-3
50572.8,-1.6,-1.6,-1.7,-2.1
50573.76,-1.6,-1.6,-1.7,-2.1
50574.72,-1.3,-1.5,-1.6,-1.9
50575.68,-1.7,-1.6,-1.7,-1.9
50576.64,-1.9,-1.9,-2,-2.4
50577.6,-1.7,-1.6,-1.8,-2.1
50578.56,-2,-2,-1.8,-2.4
50579.52,-1.5,-1.6,-1.8,-2.1
50580.48,-1.8,-1.5,-1.6,-2.2
50581.44,-1.5,-1.3,-1.3,-1.9
50582.4,-2.1,-2.2,-2,-2.6
50583.36,-2.6,-2.8,-3,-3
50584.32,-2.1,-2.5,-2.3,-2.6
50585.28,-1.9,-2,-1.7,-2.2
50586.24,-1.7,-1.7,-1.7,-2
50587.2,-2.1,-2,-1.8,-2.4
50588.16,-1.8,-1.9,-1.9,-2.4
50589.12,-1.8,-1.6,-1.8,-2.1
50590.08,-1.8,-1.5,-1.5,-2
50591.04,-2,-2.3,-2.3,-2.5
50592,-1.7,-1.8,-1.6,-2.2
50592.96,-1.3,-1.8,-1.7,-2.1
50593.92,-1.9,-1.6,-1.6,-2.3
50594.88,-2,-2,-2.1,-2.3
50595.84,-1.9,-1.8,-1.8,-2.2
50596.8,-2,-2.1,-2.2,-2.5
50597.76,-2.2,-2.1,-2.3,-2.6
50598.72,-1.7,-2.2,-2.5,-2.5
50599.68,-2,-2,-2.1,-2.4
50600.64,-1.9,-1.9,-1.6,-2.2
50601.6,-1.5,-1.4,-1.4,-1.9
50602.56,-1.9,-1.9,-1.8,-2.2
50603.52,-1.2,-2.1,-1.9,-2.1
50604.48,-1.8,-1.9,-1.7,-2.3
50605.44,-1.6,-1.8,-1.8,-2.3
50606.4,-1.8,-1.8,-1.6,-2.1
50607.36,-1.8,-1.8,-1.7,-2.1
50608.32,-1.7,-1.6,-1.7,-2.1
50609.28,-1.7,-1.3,-1.6,-2
50610.24,-1.8,-1.9,-2.1,-2.4
50611.2,-1.8,-2,-1.8,-2.2
50612.16,-1.7,-1.6,-1.6,-2
50613.12,-1.7,-1.8,-2,-2.3
50614.08,-2.8,-3,-2.8,-3.1
50615.04,-1.8,-1.9,-1.7,-2.2
50616,-1.9,-1.6,-1.8,-2.4
50616.96,-2,-1.9,-1.6,-2.4
50617.92,-1.9,-2,-1.8,-2.3
50618.88,-1.6,-1.5,-1.5,-2
50619.84,-1.8,-1.6,-1.6,-2.1
50620.8,-2.1,-2.3,-2.2,-2.6
50621.76,-1.8,-2,-1.8,-2.4
50622.72,-1.5,-1.3,-1.4,-1.9
50623.68,-1.8,-1.7,-1.7,-2.2
50624.64,-2.2,-2.2,-2.2,-2.5
50625.6,-2.1,-2,-1.8,-2.3
50626.56,-1.8,-1.8,-1.6,-2.1
50627.52,-1.6,-1.5,-1.5,-2
50628.48,-2.3,-2.4,-2.5,-2.5
50629.44,-1.8,-1.7,-1.7,-2.1
50630.4,-1.7,-1.6,-1.6,-2.2
50631.36,-1.8,-1.5,-1.4,-2
50632.32,-3,-2.7,-2.5,-3
50633.28,-1.5,-1.6,-1.6,-2
50634.24,-2.3,-1.8,-2.2,-2.8
50635.2,-2,-2.2,-2.4,-2.2
50636.16,-1.6,-1.4,-1.6,-2.1
50637.12,-1.6,-1.5,-1.5,-2
50638.08,-2.4,-2.4,-2,-2.5
50639.04,-2,-1.7,-1.9,-2.4
50640,-2,-2.1,-2,-2.6
50640.96,-1.9,-2.2,-2.3,-2.4
50641.92,-2.2,-2.1,-2.1,-2.5
50642.88,-1.9,-1.9,-1.9,-2.3
50643.84,-1.8,-1.8,-1.9,-2.4
50644.8,-1.9,-1.8,-1.9,-2.3
50645.76,-1.8,-1.6,-1.6,-2.2
50646.72,-2.1,-1.8,-1.9,-2.4
50647.68,-2.4,-2,-1.9,-2.5
50648.64,-2.3,-2,-1.9,-2.3
50649.6,-1.7,-1.6,-1.4,-2.2
50650.56,-2,-1.9,-2,-2.5
50651.52,-2,-1.8,-1.7,-2.6
50652.48,-2.1,-1.9,-1.9,-2.5
50653.44,-2.1,-2.2,-2,-2.5
50654.4,-1.9,-1.8,-1.7,-2.3
50655.36,-2,-2.1,-2.1,-2.4
50656.32,-2,-2.3,-2,-2.6
50657.28,-1.9,-1.6,-1.6,-2.4
50658.24,-2.2,-2.2,-2.1,-2.5
50659.2,-2,-2.1,-1.8,-2.3
50660.16,-2,-1.8,-1.7,-2.3
50661.12,-1.9,-1.6,-1.7,-2.1
50662.08,-2.9,-3.1,-3.3,-3.2
50663.04,-2,-2.1,-2.1,-2.4
50664,-2.3,-2.4,-2.5,-2.6
50664.96,-1.9,-1.9,-2.1,-2.5
50665.92,-2.2,-2.5,-2.7,-2.7
50666.88,-1.8,-1.7,-1.8,-2
50667.84,-1.9,-2.1,-2.2,-2.3
50668.8,-1.7,-1.6,-1.6,-2.1
50669.76,-1,-1.7,-1.9,-2
50670.72,-0.3,-4.1,-3.5,-4.5
50671.68,-1.4,-1.4,-1.6,-1.8
50672.64,-1.7,-1.5,-1.8,-1.8
50673.6,-1.7,-1.5,-1.5,-1.9
50674.56,-0.7,-2.9,-2.6,-3.4
50675.52,-1.4,-1.4,-1.6,-2.1
50676.48,-1.2,-1.3,-1.6,-1.7
50677.44,-1.7,-3.1,-2.8,-2.9
50678.4,-1.8,-2,-2.1,-2.5
50679.36,-2.1,-2.5,-2.3,-2.5
50680.32,-1.5,-1.4,-1.5,-1.8
50681.28,-1.7,-1.6,-1.8,-2.1
50682.24,-1.7,-1.8,-2,-2.3
50683.2,-1.6,-1.3,-1.5,-1.9
50684.16,-1.8,-1.5,-1.7,-2.1
50685.12,-1.6,-1.4,-1.7,-2
50686.08,-1.6,-1.9,-1.9,-2
50687.04,-2,-1.9,-2.1,-2.3
50688,-1.6,-1.4,-1.6,-2.1
50688.96,-1.4,-1.6,-1.7,-1.9
50689.92,-1.5,-1.6,-1.6,-1.9
50690.88,-1.7,-1.1,-1.4,-1.9
50691.84,-2.5,-2.6,-2.4,-2.6
50692.8,-1.7,-1.5,-1.6,-1.9
50693.76,-1.8,-1.4,-1.4,-2
50694.72,-0.4,-3.2,-3.2,-3.9
50695.68,-0.3,-3.9,-3.8,-4.6
50696.64,-1.6,-1.6,-1.4,-1.9
50697.6,-1.9,-1.7,-1.6,-1.9
50698.56,0.1,-3.6,-3.2,-3.8
50699.52,-1.7,-2.2,-2.1,-2.3
50700.48,-1.8,-1.6,-1.7,-2
50701.44,-1.7,-1.7,-1.9,-2.2
50702.4,0.6,-4.3,-4.5,-4.8
50703.36,-2,-1.8,-1.6,-2.2
50704.32,-1.9,-1.8,-1.9,-2.3
50705.28,-1,-2.2,-1.9,-2.4
50706.24,-0.2,-4.1,-4.2,-4.8
50707.2,0.3,-5.1,-5.5,-5.6
50708.16,-1.8,-3.2,-3.8,-3.7
50709.12,-1,-3,-2.8,-3.5
50710.08,-1.7,-2.2,-1.9,-2.4
50711.04,-0.9,-2.3,-2,-2.5
50712,-2.4,-2.4,-2.5,-2.6
50712.96,-2,-1.9,-1.9,-2.3
50713.92,-1.3,-1.9,-1.4,-2.3
50714.88,-1.6,-2.2,-2,-2.2
50715.84,-1.9,-1.9,-2,-2.3
50716.8,-1.5,-2.3,-2.1,-2.7
50717.76,-1.1,-2.7,-2.7,-3.4
50718.72,-1.9,-1.6,-1.8,-2.3
50719.68,-1.6,-1.5,-1.6,-1.9
50720.64,-2.6,-2.7,-2.6,-2.8
50721.6,-1.7,-1.7,-1.8,-2.2
50722.56,-2.3,-2.6,-2.4,-2.6
50723.52,-1.5,-1.7,-1.7,-2.2
50724.48,-1.3,-1.3,-1.8,-2.4
50725.44,-1.4,-1.3,-1.6,-2
50726.4,-1.7,-1.9,-1.8,-2.2
50727.36,-2,-1.8,-2,-2.2
50728.32,-2.1,-2.1,-1.9,-2.4
50729.28,-2,-1.9,-1.6,-2.4
50730.24,-2.5,-2.2,-2.1,-2.5
50731.2,-1.8,-1.7,-1.8,-2.1
50732.16,-2.9,-2.4,-2.5,-3.1
50733.12,-1.6,-1.6,-1.5,-2.1
50734.08,-2.2,-2,-2.2,-2.4
50735.04,-1.9,-1.8,-2,-2.5
50736,-1.6,-1.6,-1.5,-2
50736.96,-1.7,-1.3,-1.4,-2.1
50737.92,-3,-3,-2.9,-3.1
50738.88,-3,-2.6,-3,-2.7
50739.84,-2.4,-2.3,-2.7,-2.5
50740.8,-2.5,-2.3,-2.5,-2.2
50741.76,-2.9,-2.8,-2.8,-2.8
50742.72,-1.8,-1.9,-2,-2.3
50743.68,-1.6,-1.3,-1.6,-2
50744.64,-1.5,-1.8,-2,-2.2
50745.6,-3,-3,-2.8,-2.8
50746.56,-2,-2,-1.9,-2.2
50747.52,-2,-2,-2,-2.4
50748.48,-1.8,-1.4,-1.4,-2.1
50749.44,-1.7,-1.7,-1.6,-2.2
50750.4,-1.9,-1.8,-1.7,-2.2
50751.36,-3,-3.2,-3,-3
50752.32,-1.7,-1.2,-1.6,-2
50753.28,-2.1,-2.4,-2.4,-2.6
50754.24,-2.1,-2.3,-2.4,-2.5
50755.2,-1.6,-2.1,-2.1,-3
50756.16,-1.7,-2.1,-2.3,-2.3
50757.12,-1.6,-1.1,-1.5,-1.7
50758.08,-1.5,-1.8,-1.9,-2.2
50759.04,-0.7,-2.5,-2.7,-3.3
50760,-1.6,-1.6,-1.6,-1.9
50760.96,-1.3,-1.3,-1.4,-1.8
50761.92,-1.3,-1.1,-1.4,-1.7
50762.88,-1.6,-1.5,-1.6,-2.2
50763.84,-1.6,-1.3,-1.5,-2
50764.8,-1.6,-1.2,-1.3,-2
50765.76,-1.6,-1.5,-1.5,-2.1
50766.72,-1.3,-1.5,-1.6,-2
50767.68,-1.8,-1.4,-1.6,-2.2
50768.64,-1.7,-1.9,-1.8,-2.1
50769.6,-1.7,-1.8,-1.7,-2.2
50770.56,-2.2,-2.1,-2,-2.6
50771.52,-2.1,-2.1,-1.9,-2.5
50772.48,-1.6,-1.9,-1.7,-2.2
50773.44,-0.2,-3,-2.9,-3.5
50774.4,-0.8,-2.4,-2.3,-2.6
50775.36,-1.6,-2,-1.9,-2.1
50776.32,-1.8,-1.7,-1.9,-2.3
50777.28,-1.9,-2,-1.8,-2.3
50778.24,-2.2,-2.4,-2.3,-2.6
50779.2,-1.7,-1.6,-1.7,-2.2
50780.16,-1.9,-1.8,-1.7,-2.4
50781.12,-1.6,-1.5,-1.6,-2
50782.08,-1.8,-1.5,-1.4,-2.1
50783.04,-1.8,-1.5,-1.4,-1.9
50784,-1.4,-1.5,-1.5,-1.9
50784.96,-1.9,-1.9,-1.9,-2.4
50785.92,-1.6,-1.6,-1.7,-1.9
50786.88,-1.9,-1.8,-1.8,-2.3
50787.84,-1.3,-1.4,-1.7,-2.4
50788.8,-1.6,-1.4,-1.5,-2.1
50789.76,-1.5,-1.5,-1.6,-1.9
50790.72,-2.3,-2.2,-2.1,-2.6
50791.68,-2.1,-2.3,-2.2,-2.6
50792.64,-1.7,-1.8,-1.6,-2.1
50793.6,-2.3,-2.1,-1.9,-2.5
50794.56,-1.8,-1.8,-1.8,-2.3
50795.52,-2.3,-2.1,-1.8,-2.6
50796.48,-2,-1.9,-2,-2.3
50797.44,-2.1,-2.3,-2.1,-2.5
50798.4,-2.2,-2.3,-2.1,-2.5
50799.36,-1.9,-1.8,-1.6,-2.2
50800.32,-2,-2,-1.8,-2.3
50801.28,-1.6,-1.6,-1.6,-2
50802.24,-1.8,-1.6,-1.3,-2
50803.2,-2,-1.9,-1.7,-2.3
50804.16,-1.8,-1.9,-1.6,-2.1
50805.12,-1.7,-1.5,-1.7,-2.1
50806.08,-1.6,-1.7,-1.9,-2.3
50807.04,-1.9,-1.8,-1.7,-2.1
50808,-1.6,-1.8,-1.6,-1.9
50808.96,-1.6,-1.9,-1.8,-2.1
50809.92,-1.5,-1.5,-1.7,-1.9
50810.88,-1.8,-1.7,-1.9,-2
50811.84,-1.4,-1.6,-1.4,-1.8
50812.8,-1.6,-1.5,-1.4,-2
50813.76,-1.8,-1.9,-1.7,-2.2
50814.72,-1.8,-1.7,-1.5,-2.1
50815.68,-2.2,-2.1,-1.8,-2.2
50816.64,-1.3,-1.4,-1.8,-2
50817.6,-1.6,-1.6,-1.6,-2
50818.56,-1.8,-1.6,-1.6,-2.1
50819.52,-1.9,-2,-1.7,-2.3
50820.48,-0.6,-2.7,-2.4,-2.9
50821.44,-1.7,-1.4,-1.5,-2.2
50822.4,-1.8,-1.6,-1.6,-2.1
50823.36,-2.2,-2.3,-2.1,-2.4
50824.32,-1.7,-2.1,-2,-2.3
50825.28,-1.3,-1.7,-1.4,-1.9
50826.24,-1,-3,-2.6,-3.1
50827.2,-1.6,-1.5,-1.3,-2.1
50828.16,-2,-1.9,-1.8,-2.4
50829.12,-2.3,-2.4,-2.4,-2.8
50830.08,-1.9,-1.6,-1.5,-2.3
50831.04,-1.7,-1.8,-1.7,-2.2
50832,-1.5,-1.5,-1.3,-1.9
50832.96,-1.2,-1.3,-1.2,-1.9
50833.92,-1.7,-2.1,-1.9,-2.3
50834.88,-1.2,-1.7,-1.6,-2.1
50835.84,-1.8,-1.7,-1.8,-2.4
50836.8,-1.9,-2.1,-2,-2.5
50837.76,-1.8,-1.7,-1.4,-2.2
50838.72,-1.9,-1.8,-1.7,-2.3
50839.68,-1.8,-1.9,-2,-2.4
50840.64,-1.6,-1.7,-1.9,-2.1
50841.6,0.1,-3.8,-3.7,-4.3
50842.56,0.1,-3.7,-3.5,-4.1
50843.52,-1.1,-2.6,-2.1,-2.6
50844.48,-1.6,-1.8,-1.5,-2.1
50845.44,-1.9,-1.8,-1.8,-2.4
50846.4,-2,-1.8,-1.9,-2.3
50847.36,-1.7,-1.7,-1.7,-2.1
50848.32,-1.3,-2.9,-2.7,-3.5
50849.28,-1.4,-1.5,-1.8,-1.8
50850.24,-1.8,-1.8,-1.9,-2.2
50851.2,-2.1,-2.1,-1.9,-2.6
50852.16,-1.7,-2,-1.8,-2.3
50853.12,-1.7,-1.5,-1.5,-2
50854.08,-1.3,-1.5,-1.5,-2
50855.04,-1.2,-3.6,-3.3,-4.6
50856,-1.5,-1.7,-1.6,-2
50856.96,-1.7,-1.6,-1.6,-2
50857.92,-2.2,-2,-2,-2.5
50858.88,-2,-1.9,-2,-2.5
50859.84,-1.7,-2,-1.6,-2
50860.8,-1.5,-1.6,-1.9,-2.1
50861.76,-1.8,-1.6,-1.6,-2.3
50862.72,-2.1,-2.2,-2.2,-2.5
50863.68,-1,-1.6,-1.6,-2
50864.64,0.2,-4.7,-4.7,-5.3
50865.6,-1.7,-1.5,-1.5,-2
50866.56,-1.9,-1.7,-1.7,-2.2
50867.52,-2.1,-2.2,-2.3,-2.4
50868.48,-1.6,-1.7,-1.6,-2
50869.44,-1.6,-1.4,-1.8,-2.2
50870.4,-1.7,-1.7,-1.9,-2.2
50871.36,-2,-1.9,-1.9,-2.2
50872.32,-1.6,-1.6,-1.7,-2.2
50873.28,-1.8,-1.5,-1.6,-2.2
50874.24,-1.9,-2.3,-2.1,-2.4
50875.2,-2.2,-2.6,-2.7,-3
50876.16,-2,-2.1,-2,-2.3
50877.12,-1.9,-1.6,-1.4,-2
50878.08,-1.7,-1.9,-2,-2.5
50879.04,-1.8,-2.1,-1.9,-2.4
50880,0,-4.2,-3.9,-4.9
50880.96,-1.8,-1.7,-1.8,-2.1
50881.92,-1.3,-1.6,-1.7,-2.1
50882.88,-1.3,-2.1,-1.5,-2.4
50883.84,-1.6,-1.8,-2,-2.3
50884.8,-0.7,-2.6,-2.2,-3
50885.76,-1.1,-2,-2.1,-2.8
50886.72,-1,-2.7,-2.6,-3.2
50887.68,-1.8,-2,-2.2,-2.3
50888.64,-2.1,-2.1,-1.8,-2.4
50889.6,-2.2,-2.4,-2.2,-2.6
50890.56,-2.7,-2.8,-2.7,-2.7
50891.52,-1.9,-1.8,-1.4,-2.1
50892.48,-1.5,-1.7,-1.7,-2.3
50893.44,-1.7,-2.1,-2.1,-2.3
50894.4,-2.9,-2.7,-2.1,-2.5
50895.36,-2.1,-2,-1.7,-2.2
50896.32,-1.8,-2,-2.1,-2.3
50897.28,-1.9,-2.1,-1.9,-2.4
50898.24,-1.9,-1.9,-1.8,-2.4
50899.2,-2.9,-2.9,-2.7,-2.9
50900.16,-2,-2,-1.8,-2.2
50901.12,-2.1,-2,-2,-2.2
50902.08,-1.8,-1.8,-1.6,-1.9
50903.04,-1.8,-2,-1.9,-2.1
50904,-1.6,-1.5,-1.5,-1.7
50904.96,-1.9,-1.9,-1.7,-2
50905.92,-2.5,-2.6,-2.1,-2.7
50906.88,-2,-2.1,-1.9,-2.2
50907.84,-1.9,-2,-1.9,-2.3
50908.8,-2.2,-2.3,-2.2,-2.5
50909.76,-2.1,-2.2,-1.9,-2.3
50910.72,-2.5,-2.3,-2.3,-2.5
50911.68,-2,-2,-2,-2.2
50912.64,-2,-2.1,-1.9,-2.1
50913.6,-1.6,-1.5,-1.6,-2
50914.56,-1.6,-1.7,-1.7,-2
50915.52,-1.8,-1.8,-1.4,-2.1
50916.48,-1.8,-1.8,-1.6,-2
50917.44,-2,-2,-2,-2.2
50918.4,-2.2,-2.1,-2,-2.4
50919.36,-1.8,-2,-2,-2.3
50920.32,-2.3,-2.4,-2.5,-2.5
50921.28,-2,-1.8,-1.9,-2.1
50922.24,-1.8,-1.6,-1.8,-2.1
50923.2,-1.7,-1.6,-1.7,-2
50924.16,-2.2,-2.3,-2.7,-2.6
50925.12,-1.8,-2,-1.8,-2.3
50926.08,-2.2,-1.8,-2.1,-2.3
50927.04,-1.9,-1.7,-1.8,-2
50928,-2.2,-2.3,-2,-2.2
50928.96,-2.2,-2.2,-2.1,-2.6
50929.92,-2.1,-2.1,-1.8,-2.3
50930.88,-1.9,-1.9,-1.9,-2.3
50931.84,-1.7,-1.6,-1.6,-2.1
50932.8,-2.2,-2.4,-2.2,-2.5
50933.76,-1.9,-1.7,-1.5,-1.9
50934.72,-1.6,-1.6,-1.6,-2
50935.68,-1.9,-1.9,-1.8,-2.2
50936.64,-1.7,-1.7,-1.6,-2
50937.6,-1.9,-1.9,-1.5,-2.3
50938.56,-2.1,-2,-1.8,-2.2
50939.52,-1.8,-1.8,-1.7,-2.2
50940.48,-2,-2.1,-1.8,-2.2
50941.44,-1.8,-2,-1.8,-2.1
50942.4,-2.1,-1.9,-2.2,-2.4
50943.36,-2.2,-2.5,-2.4,-2.7
50944.32,-2,-1.8,-1.7,-2.3
50945.28,-2.1,-2.1,-2.1,-2.4
50946.24,-1.7,-1.7,-1.6,-2.1
50947.2,-1.8,-2,-1.9,-2.1
50948.16,-1.8,-2,-1.8,-2.2
50949.12,-1.8,-1.8,-1.5,-2.1
50950.08,-1.5,-1.8,-1.9,-2.1
50951.04,-1.6,-1.7,-1.7,-2.3
50952,-1.8,-1.9,-1.6,-2
50952.96,-1.8,-2,-1.8,-2.2
50953.92,-1.6,-1.7,-1.8,-2.3
50954.88,-1.7,-1.5,-1.4,-2
50955.84,-1.6,-1.7,-1.7,-2
50956.8,-1.5,-1.6,-1.6,-2
50957.76,-1.6,-1.6,-1.5,-1.9
50958.72,-1.6,-1.5,-1.5,-1.9
50959.68,-1.8,-1.5,-1.4,-2
50960.64,-2.1,-2.4,-2.2,-2.6
50961.6,-1.7,-1.6,-1.5,-2.2
50962.56,-1.7,-1.4,-1.8,-2.1
50963.52,-2,-1.7,-1.7,-2.2
50964.48,-1.6,-1.7,-1.6,-2
50965.44,-1.8,-1.6,-1.5,-2.1
50966.4,-1.4,-1.4,-1.4,-1.7
50967.36,-2,-1.6,-1.7,-2.4
50968.32,-1.9,-1.7,-1.6,-2.1
50969.28,-1.6,-1.5,-1.4,-2
50970.24,-1.7,-1.6,-1.7,-2.2
50971.2,-1.6,-1.4,-1.4,-2
50972.16,-1.9,-1.8,-1.8,-2.2
50973.12,-2,-1.9,-1.7,-2.3
50974.08,-1.7,-1.6,-1.6,-2.2
50975.04,-2,-2.1,-2.2,-2.6
50976,-2,-2.1,-1.6,-2.2
50976.96,-1.7,-1.6,-1.6,-2.2
50977.92,-2.1,-2.1,-1.8,-2.4
50978.88,-1.8,-1.7,-1.6,-2.1
50979.84,-2.2,-2.2,-2.3,-2.6
50980.8,-2.5,-2.6,-2.6,-3
50981.76,-2,-2.1,-1.9,-2.5
50982.72,-2.1,-2.1,-2,-2.3
50983.68,-2.2,-2.4,-2.3,-2.7
50984.64,-1.7,-1.7,-1.7,-2.2
50985.6,-1.7,-1.6,-1.9,-2.1
50986.56,-1.6,-1.7,-1.5,-2.1
50987.52,-1.8,-1.9,-2.1,-2.4
50988.48,-1.8,-1.7,-1.9,-2.2
50989.44,-1.9,-1.7,-1.5,-2.3
50990.4,-1.9,-1.9,-1.7,-2.4
50991.36,-1.6,-1.4,-1.5,-2
50992.32,-2,-2,-1.8,-2.6
50993.28,-1.9,-1.8,-1.8,-2.3
50994.24,-2.4,-2.4,-2.4,-2.6
50995.2,-1.8,-1.8,-1.8,-2.1
50996.16,-2,-2.2,-2,-2.5
50997.12,-1.9,-1.8,-1.9,-2.2
50998.08,-1.9,-2.1,-2.2,-2.4
50999.04,-2.3,-2,-2.2,-2.4
51000,-1.9,-1.9,-2.1,-2.1
51000.96,-2,-1.8,-1.7,-2.2
51001.92,-1.8,-1.8,-1.6,-2
51002.88,-2.2,-2.3,-2.3,-2.5
51003.84,-1.9,-1.9,-2,-2.3
51004.8,-2.3,-2,-2,-2.6
