start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
272.64,-2.5,-2.8,-3.1,-2.3
273.6,-3.5,-4,-3.9,-2.5
274.56,-2.9,-2.9,-2.5,-2.8
275.52,-2.2,-2.4,-2.3,-2.2
276.48,-3.1,-3,-3.1,-2.3
277.44,-2.3,-2.7,-2.6,-2.2
278.4,-3,-3.2,-3.2,-3
279.36,-2.6,-2.9,-2.8,-2.4
280.32,-2.8,-2.6,-2.7,-2.4
281.28,-2.6,-3.3,-2.5,-2
282.24,-2.5,-2.8,-2.3,-2.1
283.2,-2.2,-2.3,-1.7,-2.2
284.16,-2.7,-2.5,-2.5,-2
285.12,-2.5,-2.6,-3.1,-2.7
286.08,-2.8,-3.4,-3.3,-2.9
287.04,-2.2,-2.5,-2.7,-2.2
288,-2.6,-3,-2.9,-2.6
288.96,-2.4,-3.1,-3.4,-2.8
289.92,-2.3,-2.8,-2.6,-2.4
290.88,-3,-2.9,-3.1,-2.3
291.84,-2.6,-2.5,-2.5,-2.3
292.8,-2.9,-2.9,-2.9,-2.2
293.76,-3.1,-3.2,-3.1,-2.2
294.72,-3.3,-3.3,-3.1,-2.3
295.68,-2.4,-2.2,-2,-2
296.64,-2.8,-2.9,-2.5,-2.2
297.6,-2.7,-3,-2.5,-2.5
298.56,-3,-3.6,-2.6,-2.9
299.52,-2.1,-2.6,-1.4,-1.7
