start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
199.68,-2.4,-2.5,-2.1,-2.5
200.64,-2.9,-2.8,-2.7,-2.5
201.6,-3.2,-2.8,-3.1,-3
202.56,-2.7,-2.5,-2.4,-2.8
203.52,-2.7,-2.7,-3,-2.6
204.48,-2.3,-2.5,-2.2,-2.4
205.44,-2.3,-2.5,-2.3,-1.7
206.4,-1.8,-2,-1.8,-1.9
207.36,-2.4,-2.5,-2.6,-2.4
208.32,-2.6,-2.7,-2.9,-1.9
209.28,-2.9,-3.1,-3.3,-2.7
210.24,-1.8,-2.2,-1.6,-1.5
211.2,-2.2,-2.2,-2,-1.9
212.16,-2.6,-2.8,-2.9,-3
213.12,-2.7,-2.7,-3,-2.5
214.08,-2.8,-2.9,-3.2,-3
215.04,-3,-3,-3.1,-3.2
216,-2.1,-2.4,-2.7,-2.3
216.96,-2.5,-2.5,-2.2,-2.8
217.92,-2.7,-2.6,-2.4,-2
218.88,-2.4,-2.4,-2.6,-2.5
219.84,-2.6,-2.8,-2.9,-2.9
220.8,-2.2,-2.3,-2.3,-2
221.76,-2.2,-2.3,-2.1,-1.9
222.72,-2.1,-2.5,-2.1,-2
223.68,-2.6,-2.8,-2.6,-2.3
224.64,-2.5,-2.8,-2.3,-2.2
225.6,-2.2,-2.4,-2.5,-2.2
226.56,-2.1,-2.2,-2.5,-1.6
227.52,-1.9,-2.3,-1.8,-2.1
228.48,-2.2,-2.5,-2.2,-2
229.44,-2.3,-2.4,-2.4,-2.3
230.4,-2.6,-2.7,-2.4,-2.8
231.36,-2.4,-2.5,-2.4,-2.1
232.32,-2.8,-2.9,-3.1,-2.5
233.28,-2.1,-2.3,-1.7,-1.8
234.24,-2.1,-2.5,-2.2,-2.1
235.2,-2.8,-2.9,-3,-2.5
236.16,-2.5,-2.7,-2.5,-2
237.12,-2,-2.2,-2.1,-2.1
238.08,-2.1,-2.3,-2,-2.1
239.04,-3.2,-3.2,-2.8,-2.7
240,-1.9,-2.4,-1.9,-1.7
240.96,-2.5,-2.3,-2.2,-2.1
241.92,-3.4,-2.8,-2.4,-2.1
242.88,-2.3,-2,-1.7,-1.8
243.84,-3.1,-2.9,-2.6,-2.3
244.8,-3.2,-3,-2.9,-2.8
245.76,-3.2,-2.9,-3,-2.6
246.72,-3,-3,-2.7,-2.8
247.68,-2.5,-2.7,-2.3,-2.3
248.64,-3.1,-2.6,-2.8,-2.5
249.6,-3.3,-2.8,-2.8,-2.7
250.56,-3.4,-3.2,-3.2,-2.9
251.52,-3.4,-3,-3.1,-2.9
252.48,-3.4,-3,-2.9,-3.1
253.44,-3.4,-3.1,-3.1,-2.6
254.4,-3.3,-3.2,-2.9,-2.4
255.36,-3.1,-3,-3.1,-2.5
256.32,-3.4,-3.1,-2.9,-2.3
257.28,-2.5,-2.5,-2.4,-2
258.24,-3.4,-3.2,-3.2,-2.6
259.2,-3.8,-3.5,-3.3,-2.8
260.16,-2.2,-2.3,-2.1,-2.3
261.12,-2.6,-2.5,-2.4,-2
262.08,-2.5,-2.6,-2.6,-2.1
263.04,-2.8,-3,-2.9,-2.2
264,-2.5,-2.3,-2.8,-2
264.96,-2.5,-2.5,-2.2,-1.8
265.92,-2.8,-3,-2.6,-2.1
266.88,-2.3,-2.7,-2.3,-1.9
267.84,-2.2,-2.6,-2.2,-2.2
268.8,-2.9,-2.9,-2.6,-2.1
269.76,-2.9,-2.7,-2.8,-2.7
270.72,-2.8,-2.7,-2.6,-2.4
271.68,-2.1,-2.3,-2.2,-2.1
272.64,-3.5,-3.1,-3,-2.8
273.6,-2.4,-2.4,-2.3,-1.9
274.56,-2.7,-2.6,-2.7,-2.6
275.52,-3.5,-3.3,-3,-2.5
276.48,-2.5,-2.4,-2.2,-1.9
277.44,-2.8,-2.7,-2.5,-2.4
278.4,-4,-3.4,-3.7,-2.9
279.36,-2.6,-2.8,-2.9,-2.4
280.32,-2.6,-2.9,-2.9,-2.4
281.28,-2.7,-2.6,-2.4,-2
282.24,-2.3,-2.4,-2.1,-2
283.2,-2.5,-2.5,-2,-2.1
284.16,-3.4,-3.1,-2.9,-2.5
285.12,-2.8,-2.6,-2.8,-2.5
286.08,-3.8,-3.7,-3.4,-3.5
287.04,-2,-2.3,-1.8,-2.5
288,-3.3,-3.1,-2.8,-2.5
288.96,-3.4,-3,-3.1,-3
289.92,-2.7,-2.4,-2.6,-2.3
290.88,-3.7,-3.5,-3.8,-2.8
291.84,-3.7,-3.5,-3.8,-2.8
292.8,-3.6,-3.1,-3.2,-2.8
293.76,-3.2,-2.7,-3,-2.6
294.72,-3.6,-3.4,-3.4,-3.1
295.68,-2.4,-2.5,-1.9,-2
296.64,-3,-2.5,-2.4,-2.4
297.6,-4,-3.5,-3.6,-2.6
298.56,-3.4,-3,-3.2,-2.7
299.52,-2.1,-2.4,-1.9,-1.5
