"start","activation_ins_buzz","activation_ambient_rain","activation_ins_trill","activation_mech_plane"
35241.6,-1.8,-1.8,-2.1,-2.2
35242.56,-2.5,-3,-3,-2.8
35243.52,-1.7,-1.2,-1.8,-1.8
35244.48,-2.8,-2.7,-2.6,-2.4
35245.44,-1.5,-1.5,-1.7,-2
35246.4,-1.8,-2.1,-2.1,-2.1
35247.36,-1.9,-2.3,-2.1,-2.2
35248.32,-2.3,-2.5,-2.5,-2.6
35249.28,-2.2,-2.6,-2.1,-2.3
35250.24,-1.7,-2.2,-2.3,-2.4
35251.2,-1.9,-1.7,-2.1,-2.2
35252.16,-1.9,-2.1,-2.3,-2
35253.12,-2,-2.1,-1.7,-2.3
35254.08,-2.1,-2.3,-2.5,-2.2
35255.04,-1.9,-2,-2.2,-2.1
35256,-1.5,-2,-2,-2.4
35256.96,-1.9,-2.1,-2.3,-2.3
35257.92,-1.8,-1.7,-1.9,-2.1
35258.88,-1.8,-2.2,-2.2,-1.9
35259.84,-1.4,-1.4,-1.9,-2.2
35260.8,-1.6,-1.8,-2.3,-2.1
35261.76,-1.4,-1.5,-1.7,-1.9
35262.72,-1.8,-1.5,-1.9,-2.1
35263.68,-1.8,-1.7,-1.9,-1.9
35264.64,-1.7,-1.7,-1.8,-2.2
35265.6,-1.5,-1.8,-1.9,-2.1
35266.56,-1.7,-2,-2.1,-2.3
35267.52,-1.8,-1.7,-1.7,-2.1
35268.48,-1.5,-1.7,-1.9,-1.9
35269.44,-1.7,-2.1,-2,-2
35270.4,-1.3,-1.4,-1.8,-1.8
35271.36,-1.9,-2,-1.9,-2.2
35272.32,-1.7,-1.7,-1.8,-1.9
35273.28,-1.6,-2,-2.1,-2.2
35274.24,-1.6,-1.4,-1.7,-1.9
35275.2,-1.7,-2.1,-1.9,-2.1
35276.16,-1.7,-2.1,-1.9,-2.4
35277.12,-1.9,-1.8,-2.1,-2.4
35278.08,-1.6,-1.9,-2,-2.1
35279.04,-1.5,-1.6,-1.9,-2.1
35280,-1.9,-2,-1.8,-2.2
35280.96,-1.8,-1.8,-1.9,-1.8
35281.92,-1.9,-2.2,-2.3,-2.4
35282.88,-1.7,-1.8,-2.2,-2.2
35283.84,-1.6,-1.8,-1.9,-2
35284.8,-1.5,-1.7,-1.8,-2
35285.76,-1.7,-2,-1.9,-2.1
35286.72,-1.9,-2.2,-2.3,-2.5
35287.68,-1.8,-2.1,-2,-2.1
35288.64,-1.8,-2.3,-2.1,-2.4
35289.6,-2.2,-1.9,-2.3,-2.6
35290.56,-1.7,-1.8,-2.1,-2.3
35291.52,-2.3,-2,-1.9,-2.6
35292.48,-1.7,-2,-2,-2.1
35293.44,-2.4,-1.9,-2.3,-2.7
35294.4,-2.6,-2.1,-2.2,-2.5
35295.36,-2,-2,-2.3,-2.4
35296.32,-1.5,-1.4,-1.6,-1.8
35297.28,-2,-1.6,-1.5,-2.1
35298.24,-1.6,-1.7,-1.7,-2
35299.2,-2.5,-2.1,-2.5,-2.5
35300.16,-2.3,-2.1,-2.3,-2.5
35301.12,-1.9,-2.1,-2.3,-2.7
35302.08,-1.9,-1.8,-2.1,-2.4
35303.04,-2.7,-2.3,-2.6,-2.8
35304,-2.9,-2.5,-2.9,-2.5
35304.96,-2.4,-2.1,-1.9,-2.4
35305.92,-1.7,-1.6,-1.6,-2.1
35306.88,-2.2,-1.8,-2,-2.3
35307.84,-2.2,-2,-1.9,-2.3
35308.8,-1.8,-1.7,-1.9,-2
35309.76,-1.9,-1.5,-1.7,-2
35310.72,-2.2,-2.3,-2.2,-2.4
35311.68,-1.8,-1.7,-1.6,-2
35312.64,-2,-1.8,-2,-2
35313.6,-1.9,-1.7,-1.8,-2
35314.56,-2.5,-1.8,-2.6,-2.3
35315.52,-1.8,-1.9,-1.8,-2.4
35316.48,-1.6,-1.4,-1.6,-1.9
35317.44,-2.3,-1.9,-2.1,-2.3
35318.4,-1.9,-1.4,-1.8,-1.8
35319.36,-1.8,-1.7,-2.1,-2.1
35320.32,-1.9,-1.9,-1.9,-2.2
35321.28,-1.8,-1.4,-1.6,-2
35322.24,-2.3,-2,-2.2,-2.2
35323.2,-1.7,-1.6,-1.7,-2
35324.16,-1.8,-1.6,-1.8,-2
35325.12,-1.6,-1.5,-1.6,-2.1
35326.08,-1.7,-1.4,-1.5,-1.9
35327.04,-2.1,-2.2,-2.1,-2.5
35328,-2.2,-2,-2.4,-2.4
35328.96,-1.9,-1.9,-1.7,-2.2
35329.92,-2,-1.8,-2,-2.4
35330.88,-1.6,-1.8,-1.8,-2.2
35331.84,-2.8,-2.8,-2.8,-2.6
35332.8,-2.1,-1.8,-1.9,-2.4
35333.76,-2,-2,-2.1,-2.3
35334.72,-2.1,-1.8,-1.6,-2.2
35335.68,-1.9,-2,-2,-2.4
35336.64,-1.8,-1.7,-1.8,-2.2
35337.6,-2.2,-1.9,-2,-2.4
35338.56,-1.5,-1.5,-1.7,-2.1
35339.52,-1.1,-2.2,-1.8,-1.9
35340.48,-1.6,-1.7,-2,-2.2
35341.44,-2.1,-1.8,-1.7,-2.3
35342.4,-2,-1.9,-1.9,-2.4
35343.36,-2.4,-2.2,-2.4,-2.4
35344.32,-1.8,-1.9,-2,-2.3
35345.28,-2.4,-2,-2.2,-2.7
35346.24,-2.1,-1.8,-1.9,-2.2
35347.2,-1.9,-1.9,-2.1,-2.1
35348.16,-1.7,-1.8,-2,-2.2
35349.12,-1.8,-1.6,-1.3,-2
35350.08,-1.5,-1.3,-1.3,-1.9
35351.04,-1.7,-1.5,-1.5,-2.1
35352,-1.8,-1.7,-1.7,-2.4
35352.96,-1.4,-1.6,-1.9,-1.8
35353.92,-1.7,-1.8,-1.8,-2.1
35354.88,-1.6,-1.3,-1.6,-2.3
35355.84,-1.9,-1.3,-1.7,-2.1
35356.8,-2.1,-1.6,-1.6,-2.5
35357.76,-2.5,-1.8,-1.8,-2.4
35358.72,-2.2,-1.5,-1.9,-2.6
35359.68,-1.8,-1.2,-1.4,-2.3
35360.64,-2.4,-2.3,-2,-2.4
35361.6,-1.9,-2,-1.9,-2.4
35362.56,-1.9,-1.8,-1.7,-2.2
35363.52,-1.8,-1.9,-1.8,-2.3
35364.48,-1.6,-1.5,-1.6,-2
35365.44,-1.4,-1.4,-1.3,-1.7
35366.4,-1.4,-2,-1.5,-2.2
35367.36,-2.3,-2.1,-2.1,-2.3
35368.32,-1.7,-1.3,-1.5,-1.9
35369.28,-1.8,-1.6,-1.6,-2.2
35370.24,-1.6,-1.6,-1.8,-1.9
35371.2,-2.2,-1.9,-2,-2.4
35372.16,-2,-1.5,-1.9,-2
35373.12,-1.8,-1.8,-1.7,-2.2
35374.08,-2,-2,-2.2,-2.4
35375.04,-1.7,-1.5,-1.6,-2.1
35376,-2.2,-1.9,-2.2,-2.1
35376.96,-1.8,-1.6,-1.5,-2
35377.92,-1.7,-1.4,-1.5,-1.9
35378.88,-2.2,-1.7,-1.8,-2.3
35379.84,-2.1,-2,-2,-2.5
35380.8,-1.9,-2,-2.1,-2.2
35381.76,-1.8,-1.7,-1.7,-2.3
35382.72,-1.7,-1.7,-2,-2
35383.68,-2,-1.6,-1.9,-2
35384.64,-2,-1.8,-1.9,-2
35385.6,-1.9,-1.8,-1.9,-2.2
35386.56,-1.8,-1.6,-1.7,-2.2
35387.52,-2.4,-2.1,-2,-2.6
35388.48,-2.2,-1.9,-2.1,-2.5
35389.44,-1.8,-2,-2.1,-2.4
35390.4,-1.8,-1.7,-1.8,-2.2
35391.36,-1.8,-1.5,-1.8,-2
35392.32,-1.6,-1.5,-1.7,-2.1
35393.28,-2.1,-1.9,-1.8,-2.5
35394.24,-1.9,-1.5,-1.7,-2.1
35395.2,-1.9,-1.5,-1.9,-2
35396.16,-2.3,-1.9,-1.6,-2.7
35397.12,-1.7,-1.7,-1.6,-2.1
35398.08,-2,-1.7,-1.7,-2.2
35399.04,-1.8,-1.8,-1.7,-2.1
35400,-1.8,-1.6,-1.8,-2.2
35400.96,-1.9,-1.4,-1.6,-2.2
35401.92,-1.8,-1.6,-1.8,-1.8
35402.88,-2.3,-2.1,-2.2,-2.3
35403.84,-1.8,-2.1,-2,-2.4
35404.8,-1.9,-1.9,-1.8,-2.2
35405.76,-1.6,-1.4,-1.5,-1.9
35406.72,-2,-2,-1.7,-2.6
35407.68,-1.8,-1.6,-1.6,-2.1
35408.64,-1.9,-1.6,-1.9,-2.1
35409.6,-1.9,-1.8,-1.9,-2.1
35410.56,-1.7,-1.6,-1.5,-2
35411.52,-2,-1.9,-2,-2.2
35412.48,-2.4,-2.1,-1.9,-2.6
35413.44,-1.7,-1.8,-1.8,-2.3
35414.4,-2.1,-1.8,-2,-2.3
35415.36,-2.3,-1.9,-2.1,-2.4
35416.32,-2.4,-2.3,-2.2,-2.6
35417.28,-2,-2,-1.9,-2.4
35418.24,-2.1,-1.7,-1.9,-2.5
35419.2,-1.9,-1.4,-1.8,-2.2
35420.16,-2.2,-2,-2.2,-2.3
35421.12,-2,-1.8,-2,-2.2
35422.08,-1.7,-1.3,-1.4,-2
35423.04,-1.7,-1.9,-1.5,-2
35424,-1.4,-1.7,-1.5,-2
35424.96,-2,-2,-2.3,-2.4
35425.92,-2.2,-2,-2.1,-2.5
35426.88,-2.3,-2,-2.1,-2.7
35427.84,-2.2,-1.9,-1.9,-2.5
35428.8,-2.4,-2,-2.5,-2.5
35429.76,-2.3,-1.9,-2.2,-2.4
35430.72,-1.9,-1.4,-1.6,-2.2
35431.68,-1.8,-1.7,-1.5,-2.2
35432.64,-1.8,-2,-2.1,-2.3
35433.6,-2.4,-2,-2.1,-2.4
35434.56,-2.1,-1.7,-2,-2.3
35435.52,-2.3,-2.1,-2.3,-2.3
35436.48,-2,-2,-1.9,-2.3
35437.44,-2,-1.8,-1.7,-2.4
35438.4,-1.8,-1.5,-1.6,-2.2
35439.36,-2.1,-2,-2.3,-2.5
35440.32,-1.9,-1.9,-1.8,-2.4
35441.28,-1.8,-1.7,-1.7,-2
35442.24,-2,-2,-2.1,-2.4
35443.2,-2.3,-2,-2,-2.2
35444.16,-2.1,-1.8,-1.8,-2.2
35445.12,-2.2,-1.9,-2.1,-2.3
35446.08,-1.9,-1.6,-1.8,-2.3
35447.04,-1.8,-1.8,-2.1,-2.2
35448,-1.9,-1.7,-1.8,-2.3
35448.96,-1.7,-1.7,-1.6,-1.9
35449.92,-1.8,-1.5,-1.6,-1.9
35450.88,-1.8,-1.7,-1.6,-2.1
35451.84,-1.9,-1.9,-1.9,-2.1
35452.8,-2,-1.9,-1.9,-2.3
35453.76,-1.6,-1.6,-1.9,-1.9
35454.72,-1.6,-1.5,-1.5,-1.9
35455.68,-2.1,-1.8,-2,-2.2
35456.64,-1.7,-1.4,-1.6,-2.1
35457.6,-1.8,-1.8,-1.7,-2.1
35458.56,-1.9,-1.6,-1.8,-2.1
35459.52,-2.1,-1.9,-2,-2.3
35460.48,-1.9,-1.6,-2,-2
35461.44,-1.6,-1.4,-1.6,-1.8
35462.4,-1.9,-2,-1.9,-2.3
35463.36,-2.2,-2,-2,-2.4
35464.32,-2.2,-2,-2.1,-2.2
35465.28,-2.4,-2.4,-2.6,-2.6
35466.24,-2.3,-2.1,-2.1,-2.7
35467.2,-1.9,-2,-2,-2.5
35468.16,-1.8,-1.8,-2,-2.2
35469.12,-2,-1.9,-2.1,-2.2
35470.08,-2.1,-2.1,-2.3,-2.3
35471.04,-2,-1.8,-1.9,-2.1
35472,-2.4,-2.2,-2.4,-2.4
35472.96,-1.6,-1.7,-1.7,-2.3
35473.92,-2.1,-2.2,-2.2,-2.3
35474.88,-1.8,-1.8,-2,-2.1
35475.84,-2,-2,-2.1,-2.3
35476.8,-2.1,-1.8,-2,-2.2
35477.76,-2.3,-2.1,-2.3,-2.5
35478.72,-2,-1.9,-1.8,-2.4
35479.68,-2.2,-2.1,-2.1,-2.5
35480.64,-2,-1.9,-1.9,-2.2
35481.6,-2,-1.6,-2,-2
35482.56,-1.9,-1.9,-2.1,-2.2
35483.52,-2,-1.6,-2,-2
35484.48,-1.7,-1.4,-1.5,-1.8
35485.44,-2.3,-2.2,-2.3,-2.3
35486.4,-1.8,-1.5,-1.7,-2.2
35487.36,-1.7,-1.6,-1.8,-2
35488.32,-1.9,-2,-2.1,-2.2
35489.28,-1.8,-1.9,-1.9,-2.1
35490.24,-1.8,-1.8,-1.9,-2.1
35491.2,-1.8,-1.6,-1.6,-2.1
35492.16,-2.1,-2,-2.4,-2.2
35493.12,-1.7,-1.5,-1.7,-1.8
35494.08,-2.1,-1.9,-1.9,-2.1
35495.04,-1.9,-1.9,-2,-2.3
35496,-2.1,-2,-2,-2.2
35496.96,-2.2,-2.1,-2.2,-2.5
35497.92,-2.1,-2,-2.2,-2.4
35498.88,-1.7,-1.4,-1.4,-1.9
35499.84,-1.6,-1.6,-1.7,-2
35500.8,-1.7,-1.5,-1.7,-1.8
35501.76,-1.9,-1.7,-1.8,-2.1
35502.72,-1.8,-1.8,-2,-2
35503.68,-1.6,-1.6,-1.6,-2
35504.64,-2,-2.2,-2.3,-2.3
35505.6,-3.2,-3.2,-3,-3.1
35506.56,-2.8,-2.9,-2.3,-2.6
35507.52,-3.1,-2.7,-2.5,-2.8
35508.48,-2.8,-2.7,-2.6,-2.9
35509.44,-2,-1.7,-2,-2.2
35510.4,-2.1,-2.1,-2,-2.4
35511.36,-1.9,-1.2,-1.7,-2.4
35512.32,-2.4,-2.2,-2.4,-2.4
35513.28,-2.5,-2.1,-1.9,-2.6
35514.24,-1.8,-1.7,-1.6,-2.2
35515.2,-1.7,-1.7,-1.7,-2.1
35516.16,-2.1,-2,-2.1,-2.3
35517.12,-2,-2,-2.1,-2.3
35518.08,-2.1,-1.9,-2,-2.2
35519.04,-1.9,-1.6,-1.7,-2.2
35520,-2.2,-2.1,-2.1,-2.5
35520.96,-1.9,-2,-1.8,-2.3
35521.92,-1.9,-1.6,-1.8,-2.2
35522.88,-2.1,-2.2,-2.2,-2.5
35523.84,-2,-1.7,-1.8,-2.2
35524.8,-2,-2.1,-2.2,-2.3
35525.76,-2,-1.9,-1.7,-2.4
35526.72,-2.1,-2,-2.2,-2.5
35527.68,-2.4,-2.1,-2.2,-2.6
35528.64,-1.8,-1.6,-1.8,-2.3
35529.6,-1.6,-1.7,-1.6,-1.9
35530.56,-1.8,-2,-1.9,-2.4
35531.52,-1.9,-1.8,-1.9,-2.4
35532.48,-2.4,-2.1,-2.1,-2.5
35533.44,-2.1,-1.8,-2,-2.2
35534.4,-2,-1.7,-1.8,-2.2
35535.36,-1.8,-1.8,-1.7,-2.1
35536.32,-1.9,-1.8,-1.7,-2.4
35537.28,-2.1,-2.2,-2.2,-2.5
35538.24,-1.9,-2,-2.1,-2.5
35539.2,-1.4,-1.3,-1.6,-1.8
35540.16,-1.8,-1.8,-1.9,-2.3
35541.12,-2,-1.9,-1.9,-2.3
35542.08,-2,-2,-2.2,-2.6
35543.04,-2,-2.2,-2.1,-2.5
35544,-1.9,-2,-1.7,-2.1
35544.96,-1.7,-1.9,-2,-2.2
35545.92,-1.8,-1.6,-1.7,-2.3
35546.88,-2,-1.9,-1.7,-2.3
35547.84,-2.2,-2.3,-2.4,-2.6
35548.8,-1.8,-2.1,-2,-2.3
35549.76,-2.4,-2,-2.1,-2.4
35550.72,-2,-1.8,-2,-2.2
35551.68,-2.1,-2.2,-2.1,-2.4
35552.64,-2,-2.1,-2.2,-2.5
35553.6,-2.1,-1.9,-2,-2.2
35554.56,-1.9,-2.2,-2.3,-2.4
35555.52,-1.8,-1.7,-1.7,-2.3
35556.48,-2.1,-2.3,-2.5,-2.5
35557.44,-2.2,-2.1,-1.9,-2.5
35558.4,-1.6,-1.7,-1.7,-2
35559.36,-2.4,-2.4,-2.3,-2.5
35560.32,-1.6,-1.7,-1.6,-1.9
35561.28,-2.1,-1.9,-1.7,-2.4
35562.24,-2.7,-2.5,-2.9,-3
35563.2,-2.3,-2.6,-2.6,-2.6
35564.16,-2.2,-2.1,-2.2,-2.6
35565.12,-2,-2.1,-2,-2.2
35566.08,-1.7,-2,-2,-2.2
35567.04,-1.6,-1.7,-1.6,-2.1
35568,-1.9,-2.3,-2.2,-2.6
35568.96,-1.7,-1.8,-1.4,-2.1
35569.92,-1.6,-1.7,-1.6,-2.1
35570.88,-2.2,-1.8,-1.8,-2.5
35571.84,-1.6,-1.6,-1.8,-2.1
35572.8,-1.8,-2,-1.6,-2.1
35573.76,-2,-2.1,-2,-2.4
35574.72,-1.7,-1.6,-1.6,-2.2
35575.68,-1.7,-1.7,-1.8,-2
35576.64,-1.7,-1.8,-1.6,-2.2
35577.6,-1.9,-2,-2.3,-2.3
35578.56,-2.3,-2.3,-2.1,-2.4
35579.52,-1.7,-1.7,-1.5,-1.9
35580.48,-1.8,-1.5,-1.8,-2.2
35581.44,-2.2,-2.1,-2.1,-2.3
35582.4,-1.7,-1.8,-1.8,-2.1
35583.36,-2.2,-2.2,-2.2,-2.4
35584.32,-2.2,-2.2,-2,-2.4
35585.28,-1.8,-1.7,-1.6,-2.2
35586.24,-1.6,-1.7,-1.7,-2.3
35587.2,-2.1,-2,-1.9,-2.5
35588.16,-2.2,-2.1,-1.8,-2.6
35589.12,-2.4,-2.1,-1.6,-2.9
35590.08,-1.6,-1.7,-1.7,-2.3
35591.04,-2,-1.8,-1.7,-2.2
35592,-1.9,-1.6,-1.7,-2.3
35592.96,-2.1,-1.5,-1.8,-2.6
35593.92,-1.4,-2,-1.7,-2.4
35594.88,-1.4,-1.4,-1.7,-2
35595.84,-1.9,-1.8,-1.6,-2.5
35596.8,-2.1,-2.1,-2.1,-2.4
35597.76,-1.8,-1.9,-2,-2.3
35598.72,-2.3,-1.8,-1.9,-2.5
35599.68,-0.2,-3.1,-3,-3.4
35600.64,-1.2,-1.6,-1.6,-2.1
35601.6,-2.1,-1.8,-1.9,-2.3
35602.56,-1.9,-1.9,-1.9,-2.2
35603.52,-2,-1.9,-1.8,-2.3
35604.48,-2,-2,-2.1,-2.2
35605.44,-1.8,-1.9,-2,-2.2
35606.4,-1.9,-1.6,-1.5,-2.2
35607.36,-2.1,-2.1,-1.9,-2.4
35608.32,-1.9,-2,-2.2,-2.3
35609.28,-2,-2,-1.9,-2.1
35610.24,-2,-1.9,-1.9,-2.3
35611.2,-1.9,-2,-1.8,-2.3
35612.16,-2.2,-2.2,-2.1,-2.5
35613.12,-2.4,-2.4,-2.3,-2.5
35614.08,-1.8,-1.7,-1.6,-2
35615.04,-1.8,-1.8,-1.9,-2
35616,-2.1,-1.8,-1.9,-2
35616.96,-1.6,-1.4,-1.9,-2
35617.92,-2.2,-2.3,-2.1,-2.5
35618.88,-1.9,-1.9,-2,-2.3
35619.84,-2,-2.1,-2,-2.3
35620.8,-1.9,-1.7,-1.7,-2.2
35621.76,-2,-1.8,-1.9,-2
35622.72,-2.1,-2,-2,-2.3
35623.68,-2.1,-1.9,-1.8,-2.2
35624.64,-2.5,-2.2,-2.3,-2.5
35625.6,-2.1,-2.1,-2.2,-2.4
35626.56,-1.9,-2,-1.8,-2.1
35627.52,-2.2,-2.1,-2.1,-2.4
35628.48,-2.2,-2.4,-2.4,-2.3
35629.44,-2.5,-2.5,-2.4,-2.6
35630.4,-1.9,-1.9,-1.7,-2.2
35631.36,-2.2,-2.3,-2.1,-2.5
35632.32,-2,-2.2,-2.2,-2.4
35633.28,-2.5,-2.6,-2.8,-2.6
35634.24,-2.1,-2.1,-2.1,-2.2
35635.2,-2.4,-2,-2.4,-2.2
35636.16,-2,-2.2,-1.6,-2.1
35637.12,-2.2,-2.1,-2.3,-2.5
35638.08,-2.1,-1.8,-2.1,-2.2
35639.04,-1.7,-1.6,-1.8,-2
35640,-1.9,-1.5,-1.7,-2
35640.96,-2.4,-2.1,-2.3,-2.3
35641.92,-1.7,-1.3,-1.6,-2
35642.88,-1.2,-1.2,-1.7,-1.7
35643.84,-1.4,-2.3,-2.2,-2
35644.8,-1.1,-1,-1.3,-1.4
35645.76,-1.6,-1.6,-1.7,-1.7
35646.72,-1.2,-1.2,-1.6,-1.4
35647.68,-1.5,-1.2,-1.6,-1.7
35648.64,-1.4,-1.1,-1.6,-1.9
35649.6,-1,-1.3,-1.5,-1.5
35650.56,-1.5,-1.8,-1.8,-1.7
35651.52,-1.3,-1.3,-1.4,-1.7
35652.48,-1.3,-1.1,-1.3,-1.5
35653.44,-1.5,-1.7,-1.6,-1.7
35654.4,-1.5,-1.3,-1.4,-1.6
35655.36,-2,-1.8,-2.5,-2.4
35656.32,-1.1,-1.5,-1.7,-1.5
35657.28,-1.2,-1.4,-1.4,-1.6
35658.24,-1.8,-1.4,-1.9,-2.1
35659.2,-1.6,-1.5,-1.6,-1.9
35660.16,-1.4,-1,-1.4,-1.7
35661.12,-2.2,-1.8,-2.1,-2.2
35662.08,-1.5,-1.3,-1.6,-1.5
35663.04,-1.7,-2.2,-2.6,-2.5
35664,-1.4,-1,-1.6,-1.6
35664.96,-1.3,-1.5,-1.7,-1.7
35665.92,-1.7,-1.3,-1.6,-2
35666.88,-1.5,-1.3,-1.7,-2
35667.84,-1.3,-1.7,-2.1,-1.7
35668.8,-1.4,-1.5,-1.9,-2
35669.76,-1.3,-1.8,-1.9,-2
35670.72,-1.6,-2,-2.3,-1.7
35671.68,-1.5,-2.5,-2.9,-2.2
35672.64,-1.5,-1.4,-1.7,-1.8
35673.6,-1.6,-1.4,-1.8,-1.8
35674.56,-1.4,-1.1,-1.6,-1.6
35675.52,-1.2,-1.1,-1.4,-1.5
35676.48,-1.7,-1.6,-2,-2
35677.44,-1.3,-1.8,-2,-1.7
35678.4,-1.2,-1.6,-1.7,-1.7
35679.36,-1.1,-1.2,-1.3,-1.4
35680.32,-1.7,-1.5,-1.9,-1.9
35681.28,-1.5,-1.7,-1.9,-2.2
35682.24,-1.1,-1.9,-2.1,-1.8
35683.2,-1.6,-1.5,-1.8,-1.8
35684.16,-1.7,-1.5,-1.6,-1.8
35685.12,-1.1,-1,-1.3,-1.3
35686.08,-1.5,-1.6,-1.9,-1.7
35687.04,-1.6,-1.5,-1.9,-1.8
35688,-1.4,-1.6,-2.1,-2
35688.96,-1.4,-1.6,-1.8,-2
35689.92,-1.5,-1.5,-2,-1.6
35690.88,-1.5,-2,-2,-2
35691.84,-1.3,-1.9,-2,-2.3
35692.8,-1.2,-1.4,-1.7,-1.8
35693.76,-0.7,-2.3,-2.4,-2.6
35694.72,-1.4,-1.6,-1.9,-2.2
35695.68,-1.7,-1.7,-1.7,-1.9
35696.64,-1.3,-1.6,-1.9,-2.3
35697.6,-1.3,-1.6,-2,-2.1
35698.56,-1,-2.8,-2.5,-3.2
35699.52,0,-3.7,-4,-4.5
35700.48,-0.5,-3.2,-3.1,-3.5
35701.44,-0.5,-3.4,-3.2,-3.6
35702.4,-0.2,-3.5,-3.7,-3.7
35703.36,-0.5,-3.9,-4.2,-4.3
35704.32,-1.4,-1.4,-1.6,-1.8
35705.28,-1,-1.9,-1.7,-2.4
35706.24,-0.6,-2.9,-2.7,-3.1
35707.2,-0.1,-2.8,-3.1,-3.1
35708.16,-1.2,-1.8,-2,-1.6
35709.12,-2,-2.2,-2.5,-1.8
35710.08,-1.1,-2.1,-2.3,-1.9
35711.04,-1.3,-2,-2.5,-2
35712,-1.5,-1.6,-1.6,-2
35712.96,-1.3,-1.8,-2.3,-1.9
35713.92,-1.9,-2.3,-2.8,-1.9
35714.88,-2.4,-2.5,-2.5,-1.8
35715.84,-1.2,-1.7,-1.8,-1.4
35716.8,-1.3,-1.9,-2,-2.1
35717.76,-1,-1.3,-1.7,-1.7
35718.72,-1.3,-1.6,-2.1,-1.4
35719.68,-1.6,-1.7,-2.2,-2.1
35720.64,-1.6,-2,-2.2,-2.3
35721.6,-1.3,-1.4,-1.8,-1.8
35722.56,-1.6,-1.8,-2.1,-1.6
35723.52,-1.3,-1.8,-2.3,-2
35724.48,-1.7,-1.8,-2.2,-1.7
35725.44,-1.4,-1.5,-1.8,-1.6
35726.4,-1.3,-1.7,-1.6,-1.9
35727.36,-1.6,-2,-2.4,-2.5
35728.32,-1.6,-1.4,-1.7,-2
35729.28,-1.8,-1.7,-2.1,-1.9
35730.24,-1.6,-1.6,-2.2,-1.9
35731.2,-1.8,-1.6,-1.9,-1.9
35732.16,-1.5,-1.6,-1.9,-1.8
35733.12,-1.9,-1.6,-2.4,-1.8
35734.08,-2.1,-1.3,-2.3,-2.6
35735.04,-1.4,-1.3,-1.9,-1.8
35736,-1.3,-1.7,-2.2,-2
35736.96,-1.3,-1.7,-2,-1.4
35737.92,-1.5,-1.9,-2.4,-1.7
35738.88,-1.9,-1.8,-2,-1.6
35739.84,-1.6,-1.5,-1.7,-1.8
35740.8,-1.6,-1.5,-1.8,-1.7
35741.76,-1.6,-1.6,-1.6,-1.9
35742.72,-1.5,-1.4,-1.6,-1.6
35743.68,-1.6,-1.3,-1.6,-1.8
35744.64,-1.6,-1.7,-2,-2.1
35745.6,-1.6,-1.5,-1.7,-2.2
35746.56,-1.5,-1.3,-1.6,-1.7
35747.52,-1.6,-1.4,-1.7,-1.9
35748.48,-2.1,-2,-1.9,-2.4
35749.44,-1.7,-1.7,-1.9,-2.1
35750.4,-1.9,-1.8,-2.1,-2.5
35751.36,-1.7,-1.6,-1.9,-2.1
35752.32,-1.7,-1.8,-2,-2.3
35753.28,-1.6,-1.5,-1.8,-1.9
35754.24,-1.4,-1.6,-1.9,-2
35755.2,-1.5,-1.7,-1.9,-2.2
35756.16,-1.6,-1.5,-1.6,-1.8
35757.12,-1.8,-2,-2,-2.1
35758.08,-1.5,-1.6,-1.9,-1.7
35759.04,-1.2,-1.3,-1.8,-1.6
35760,-1.4,-1.4,-1.7,-1.7
35760.96,-1.3,-1.6,-1.7,-1.4
35761.92,-1.5,-1.6,-1.6,-1.8
35762.88,-1.4,-1.7,-1.8,-1.7
35763.84,-1.4,-1.5,-1.7,-1.6
35764.8,-1.5,-1.8,-2.1,-2.1
35765.76,-1.5,-1.6,-1.8,-2.2
35766.72,-1.6,-1.7,-1.8,-2
35767.68,-1.7,-1.9,-2.1,-2.2
35768.64,-1.8,-1.7,-1.8,-2.1
35769.6,-1.5,-1.3,-1.6,-1.8
35770.56,-1.5,-1.3,-1.5,-1.8
35771.52,-2.2,-2.1,-2.2,-2.6
35772.48,-1.5,-1.3,-1.8,-2
35773.44,-1.6,-1.6,-1.9,-2.2
35774.4,-1.8,-1.7,-1.8,-2.1
35775.36,-1.9,-1.6,-1.9,-2.3
35776.32,-1.9,-1.7,-1.9,-2.1
35777.28,-1.5,-1.2,-1.9,-1.9
35778.24,-1.7,-1.6,-1.8,-1.9
35779.2,-1.8,-1.7,-1.6,-2.1
35780.16,-1.9,-1.9,-2,-2.5
35781.12,-2.1,-2,-2,-2.3
35782.08,-2,-2.1,-1.9,-2.4
35783.04,-1.7,-1.6,-1.7,-2.1
35784,-2.2,-2,-2.4,-2.6
35784.96,-1.6,-1.5,-1.9,-2
35785.92,-1,-2.2,-2.2,-2.5
35786.88,0.1,-4.2,-3.9,-4.1
35787.84,-2.1,-1.9,-2,-2.2
35788.8,-1.4,-1.7,-1.5,-2.2
35789.76,-2.2,-1.6,-2.1,-2.5
35790.72,-1.5,-1.3,-1.4,-1.8
35791.68,-2,-1.5,-2,-2.6
35792.64,-2,-1.8,-1.8,-2.2
35793.6,-1.8,-1.9,-2,-2.5
35794.56,-1.8,-1.7,-1.7,-2.2
35795.52,-1.6,-1.4,-1.4,-1.9
35796.48,-1.7,-1.6,-1.9,-2.1
35797.44,-1.8,-1.7,-1.8,-2
35798.4,-2.2,-2.1,-2.2,-2.3
35799.36,-1.7,-1.5,-1.8,-2.1
35800.32,-2.1,-2,-1.8,-2.1
